With respect to sun
t, X, Y, Z, R
 9560.72925321477, -143186417399.54803, 38930984186.66055, -2312953.6845273273, 148384539837.57663
 9579.17587767305, -148902564385.45264, -8263498974.811729, 478368.9055334632, 149131683743.259
 9597.62250213133, -139661547370.7507, -55061375749.34185, -12886330.923496457, 150123625986.91846
 9616.06912658961, -116618137585.78044, -96436349774.37625, -24982770.560116883, 151326667167.16086
 9634.51575104789, -82044064324.4141, -128861028185.70987, -66005264.492922895, 152762552455.24622
 9652.962375506173, -39755843642.497406, -149211748679.0577, -100855088.43731678, 154417237442.3848
 9671.408999964457, 6600657535.167458, -156082892283.29886, -156684808.53419378, 156222477555.39426
 9689.855624422737, 52402834162.54742, -149256287120.06635, -198790453.6225348, 158188292205.1426
 9708.302248881017, 94198340654.64557, -129600570456.00844, -241810279.6801449, 160217644836.08795
 9726.748873339297, 128345203154.92809, -99380260911.49323, -265161308.7055943, 162323743618.22693
 9745.195497797577, 152704320314.94482, -60975698961.31369, -270903322.5450496, 164428460721.61652
 9763.642122255857, 165564093153.5296, -17955704367.945694, -256226623.1090866, 166535107149.15964
 9782.088746714137, 166458077979.71823, 26851181614.48663, -213596795.0204713, 168609973911.35242
 9800.535371172416, 155709291707.80414, 69799329568.07054, -156008155.89683867, 170638079779.52304
 9818.981995630696, 134285214182.46452, 108500423114.22401, -68700801.4936323, 172640856357.34125
 9837.42862008898, 104099581712.16599, 140143483244.1512, 23117852.75071577, 174576399730.56705
 9855.875244547264, 67006542674.603806, 163313386939.56247, 139766407.26075783, 176525235163.48407
 9874.321869005544, 25813925551.819717, 176529662367.5669, 247929015.54445094, 178407236167.1432
 9892.768493463824, -17366523752.832455, 179526023893.23688, 371518753.6660181, 180364429498.60452
 9911.215117922104, -59567012079.541695, 172254513065.49066, 473896139.4456224, 182263739611.21432
 9929.661742380384, -98982294183.92487, 155477227083.72403, 578436345.8867745, 184312227733.71054
 9948.108366838664, -133102074743.7951, 130358564812.97182, 651992968.5710272, 186306046107.0216
 9966.554991296944, -160840232949.89438, 98356460497.30737, 708994857.1229914, 188531367497.9368
 9985.001615755224, -180526148145.4202, 61415833481.44832, 730482649.6422459, 190688563818.97845
 10003.448240213504, -191965878724.46555, 21257917723.593822, 697905362.0819731, 193140582820.6328
 10021.894864671787, -194457794004.3969, -19902971336.49942, 632775984.8685685, 195474710186.57376
 10040.34148913007, -188644820338.1348, -60499806450.14607, 417190925.28249276, 198109234689.30072
 10058.78811358835, -174676007286.99832, -98492845051.44453, 183512560.74170554, 200530750073.18777
 10077.23473804663, -153599103387.6945, -132695787036.57556, -500836229.44932294, 202980558910.67157
 10095.68136250491, -126342667989.62518, -161572175121.72552, -1165208084.5782027, 205108252486.78458
 10114.12798696319, -93735905939.03178, -184040071789.6063, -2164373967.44403, 206547458471.91003
 10132.57461142147, -57548811730.84122, -199488622853.95782, -3081076970.06345, 207646501090.42505
 10151.02123587975, -18709500742.16109, -207162880985.16782, -4068870224.9108458, 208045813178.25864
 10169.46786033803, 20829241929.287125, -207103708404.1742, -4904792985.856473, 208206292768.36014
 10187.91448479631, 60046534238.359146, -198938883934.95612, -5653414849.016698, 207880318728.78073
 10206.361109254594, 97016232070.00186, -183331959251.20947, -6190517304.903185, 207511635992.90015
 10224.807733712878, 130709258204.52576, -160335716471.19638, -6535803927.168055, 206966588824.58212
 10243.254358171158, 159447744848.26147, -131264547783.92725, -6633404905.281236, 206634863715.57104
 10261.700982629438, 182365583179.2652, -96611221672.53473, -6482221057.571322, 206477488533.76816
 10280.147607087718, 198325951806.94202, -58271701676.50717, -6083725175.769533, 206798902531.95163
 10298.594231545998, 206851663204.63727, -17072103390.691055, -5429379994.352738, 207625974896.76047
With respect to Earth
 9560.72925321477, 0.0, 0.0, 0.0, 0.0
 9579.17587767305, -750339.7576904297, -1046949.8071212769, -13459.846500545042, 1288136.17993985
 9597.62250213133, -51187308.966033936, -425724405.2776871, -16144794.727811426, 429094470.07043535
 9616.06912658961, -156014296.9006195, -837164895.9649506, -30695204.471198767, 852131280.6433818
 9634.51575104789, -122797430.72338867, -1636112888.2456665, -73621981.30232769, 1642365607.350179
 9652.962375506173, -291147513.84952545, -2638711291.45459, -109646867.93150072, 2656988255.5476036
 9671.408999964457, -171303035.50820923, -4180050134.240906, -165813616.85119903, 4186843442.2933726
 9689.855624422737, 36587646.17783356, -6479775323.366943, -207387096.36121264, 6483196457.373874
