With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.662306404924, -26019022170.2063, -149647717238.3859, 8771395.859309722, 151892820325.0271
 10047.324612809847, 32828450850.309593, -148454125369.0425, -216873281.5775203, 152040723355.08945
 10070.986919214767, 86546368753.77258, -124106176134.35744, -408656471.8456702, 151303614957.70056
 10094.649225619687, 126340510700.21864, -79421205158.61983, -561267785.371554, 149231255085.40942
 10118.31153202461, 145288587060.9504, -21720037432.2772, -621301041.3526609, 146904457288.43927
 10141.973838429534, 138607801140.78168, 40133747365.352615, -510145781.69026685, 144302115242.24792
 10165.636144834458, 106794111648.82755, 94621826706.73505, -306609013.5811006, 142682747314.69412
 10189.298451239381, 54225673425.815025, 131247848602.26297, 43375849.17557496, 142008532499.52966
 10212.960757644305, -8654694980.836739, 142944943263.81738, 385184010.51942605, 143207223688.7136
 10236.623064049229, -70315683823.91794, 127399365339.63031, 731767513.2246482, 145517796726.92685
 10260.285370454149, -119638904717.04904, 89254970843.71516, 949385096.3681014, 149267607585.3994
 10283.947676859068, -148596549878.66354, 36047506063.85183, 956768143.9873579, 152909361173.6931
 10307.609983263992, -154813406314.2945, -22789959368.579575, 817393032.8935924, 156483996478.9581
 10331.272289668916, -138598932967.12335, -77714086311.16779, 321344797.8995729, 158900115460.2599
 10354.93459607384, -103379358529.4026, -122031245343.13261, -219121128.3333795, 159934250940.8647
 10378.596902478763, -54290214525.59585, -149284426210.54462, -1240583030.489636, 158854670527.82016
 10402.259208883683, 2200151463.1943893, -156045828896.86993, -2091066816.626217, 156075347005.8734
 10425.921515288603, 58990853045.99368, -139832741796.51727, -2784089497.3178196, 151792185489.74963
 10449.583821693526, 106413727696.42827, -101770359761.02713, -3039689788.8708024, 147276363623.46484
 10473.24612809845, 135868137777.7193, -45624011547.790855, -2772665862.284311, 143350580636.71085
 10496.908434503373, 140180399583.99316, 18835653098.35971, -1994266003.6511717, 141454244729.74664
 10520.570740908297, 117323510315.69965, 80513772751.5613, -769754126.181037, 142294997090.2101
 10544.233047313217, 72294304498.05354, 127103756816.12167, 602003183.1168253, 146226515610.06836
