With respect to sun
t, X, Y, Z, R
 10280.542105929759, -133072335281.78055, 64779050518.81792, -4137099.1290274337, 148001931813.68198
 10288.879796044537, -141371659573.13428, 44785975677.41447, -2891890.955887475, 148296088135.20053
 10297.217486159316, -146712775699.3507, 23781783220.4486, -7974462.012284624, 148627762649.3262
 10305.555176274098, -148982046821.26752, 2279107567.6207848, -12890184.593505427, 148999479101.49213
 10313.89286638888, -148151185324.83032, -19341122270.05774, -29726372.960313, 149408345173.47012
 10322.230556503659, -144266486561.22833, -40563322628.22933, -45950319.81423731, 149860616570.18094
 10330.568246618437, -137407236566.05078, -61021372408.82027, -77132975.40153353, 150347472545.66824
 10338.905936733216, -127768040230.45108, -80245680026.54704, -106756324.26655854, 150877608226.5553
 10347.243626847994, -115524658203.47469, -97916320382.94656, -151626484.55197105, 151438355250.43283
 10355.581316962776, -100993810744.21977, -113649222189.6849, -193496663.96617147, 152039248070.74854
 10363.919007077558, -84426909117.13896, -127196029530.59804, -248846417.53061917, 152665630827.51117
 10372.256697192337, -66227859342.063095, -138285448801.91006, -299389715.94303083, 153326724146.77032
 10380.594387307116, -46696550714.49719, -146756947489.06723, -359924332.06012785, 154007464203.73672
 10388.932077421894, -26285373876.369877, -152466194044.17383, -413686165.6266601, 154715973132.6402
 10397.269767536673, -5313469751.319679, -155346480785.40012, -473282635.0783768, 155438045695.57462
 10405.607457651455, 15756635055.24717, -155382422126.54922, -524215649.1847376, 156180163453.059
 10413.945147766237, 36614239211.29588, -152597710435.88242, -576463613.0232384, 156929908091.4551
 10422.282837881015, 56821218513.96211, -147097518333.6169, -618456092.8735185, 157691830039.66632
 10430.620527995794, 76098700814.94336, -138985024858.58768, -657325276.2961563, 158455929132.30905
 10438.958218110572, 94061549821.84099, -128469694614.26901, -684833562.2074944, 159224704698.0403
 10447.295908225351, 110480386064.42758, -115718352543.18738, -705212558.4462051, 159991093955.27914
 10455.633598340133, 125044474920.05946, -101023119890.62244, -713749023.6523547, 160755407057.23468
 10463.971288454915, 137585398901.38403, -84595928505.59204, -711695156.5563152, 161513837241.80438
 10472.308978569694, 147880826578.54465, -66787144320.34317, -698023331.4841812, 162264440813.72617
 10480.646668684472, 155828944709.29868, -47834629546.093315, -671003346.1536831, 163006938620.77222
 10488.984358799251, 161302721008.11642, -28121798634.38612, -633326577.4646326, 163736997852.07047
 10497.32204891403, 164267310896.86728, -7893996309.263161, -580405244.9020061, 164457901838.9418
 10505.659739028812, 164691711932.86804, 12456562315.272623, -518506536.5274051, 165162934017.05325
 10513.997429143594, 162604228049.73062, 32693627260.461655, -440210474.2998834, 165858982356.56845
 10522.335119258372, 158065216135.99374, 52438429035.7574, -355275233.36536396, 166536865625.4465
 10530.67280937315, 151158940503.53812, 71477927562.16855, -253511374.56849223, 167207008497.7057
 10539.01049948793, 142028162653.26837, 89466185184.0817, -148014132.65064457, 167857734961.00534
 10547.348189602708, 130803596166.97212, 106224708554.1448, -25985166.4299884, 168503027132.61325
 10555.68587971749, 117697974669.6792, 121456343965.8762, 96420745.76235767, 169128548825.6252
 10564.023569832272, 102877051272.76265, 135025451672.85907, 234314074.6919763, 169751627918.9211
 10572.36125994705, 86608907377.13345, 146695934056.78458, 368915572.9253359, 170355322794.8963
 10580.69895006183, 69081976826.27173, 156380184999.0985, 517420970.499467, 170960081618.60046
 10589.036640176608, 50603506190.2576, 163911631900.9109, 658806107.3566943, 171546413359.92496
 10597.374330291386, 31371888887.711704, 169252771660.2423, 811948250.0188724, 172137605964.00125
 10605.712020406168, 11716698954.737675, 172311216602.40128, 954142650.5113766, 172711744793.43646
 10614.04971052095, -8166272363.729769, 173098441094.29608, 1105147664.7941194, 173294488270.55954
 10622.38740063573, -27941726830.734108, 171597399953.5273, 1241546450.9107444, 173861868178.97693
 10630.725090750508, -47428008569.66194, 167864283043.7393, 1383027045.0983498, 174441240199.9023
 10639.062780865286, -66300002179.836174, 161955434203.4103, 1506585548.063219, 175007207728.92493
 10647.400470980065, -84399907125.54207, 153964297992.02103, 1630265207.0339577, 175587605324.58218
 10655.738161094847, -101427568006.92767, 144016293053.30777, 1733228727.5819972, 176156885469.85123
 10664.075851209629, -117255620474.08678, 132232092708.44849, 1829539926.02816, 176741489444.78125
 10672.413541324408, -131622791518.85515, 118799811606.41937, 1903053893.2717142, 177317726409.56528
 10680.751231439186, -144434057282.00787, 103855979061.65118, 1960593003.3365574, 177907574922.2646
 10689.088921553968, -155480819064.11975, 87642883050.4893, 1994177831.115133, 178492399814.31534
 10697.42661166875, -164697096660.11334, 70303665317.20747, 2000161978.3332539, 179085844368.68317
 10705.764301783529, -171940641395.081, 52121931288.420715, 1982186172.1667354, 179678070299.65515
 10714.101991898307, -177169284099.38254, 33242834474.01165, 1925308678.1180182, 180271317978.37476
 10722.439682013086, -180317273207.79337, 13972952230.347017, 1845818394.5495777, 180867270274.83777
 10730.777372127865, -181364557778.9829, -5540403958.6417465, 1719764526.3315706, 181457313119.13828
 10739.115062242647, -180323299639.85214, -24990326142.058018, 1573903771.802997, 182053525005.07434
 10747.452752357429, -177197615569.34985, -44230005176.08317, 1379565656.071157, 182639512490.42157
 10755.790442472207, -172070638841.3712, -62970511440.003555, 1169643435.377202, 183234707760.45444
 10764.128132586986, -164972117230.35977, -81071092130.72989, 914040027.7758005, 183818271431.07736
 10772.465822701764, -156045894979.8885, -98273883326.21605, 648306258.5681944, 184413930561.37057
 10780.803512816543, -145346278023.6012, -114450550911.33954, 342998552.82228947, 184998883205.35974
 10789.141202931325, -133066925966.72487, -129383711202.81282, 33957988.22338396, 185598902647.5956
 10797.478893046107, -119283482044.8243, -142963229641.7555, -306439531.83303607, 186191106188.03976
 10805.816583160886, -104228214576.86359, -155018965987.54257, -643576220.6339343, 186801538323.64273
 10814.154273275664, -87993130522.27837, -165463221551.34293, -1002453181.4719863, 187408307226.86908
 10822.491963390443, -70837888244.21387, -174177909319.5777, -1350856720.5122726, 188036632919.54074
 10830.829653505221, -52865082059.13422, -181100430938.5323, -1710808895.5032256, 188666398318.0843
 10839.167343620004, -34350286154.24022, -186167450560.89026, -2053237773.4141963, 189321096533.30737
 10847.505033734786, -15400536903.240019, -189342549040.29, -2397072710.4312835, 189982955476.43683
 10855.842723849564, 3704095550.8733215, -190617655740.14368, -2716859225.2666125, 190672998423.3946
 10864.180413964343, 22858259257.69173, -189981965061.2921, -3028351184.3299828, 191376116523.81677
 10872.518104079121, 41788364203.066986, -187481100187.16006, -3310117830.373156, 192110351595.65732
 10880.8557941939, 60396423995.88086, -183127866192.93515, -3574754070.4930983, 192863480925.06335
 10889.193484308682, 78425496771.12007, -177017920568.72562, -3805105067.893151, 193650152519.5638
 10897.531174423464, 95789862430.69702, -169184376280.6289, -4010606366.180061, 194461142353.38055
 10905.868864538243, 112258168077.00908, -159767438348.06256, -4178580286.843296, 195307427379.30267
 10914.206554653021, 127760841744.20116, -148816291768.93076, -4315350360.669502, 196182934089.0223
 10922.5442447678, 142099422140.2586, -136508601622.98946, -4412793059.150089, 197094690015.3384
 10930.881934882578, 155223098206.36078, -122904660841.009, -4474165872.124782, 198039854659.29898
 10939.21962499736, 166971739034.1479, -108211457699.49669, -4495897689.893324, 199021341342.01672
 10947.557315112143, 177314553074.7791, -92495108624.40524, -4478116975.717067, 200039619533.72485
 10955.895005226921, 186133149138.6486, -75983189068.02817, -4421835586.002128, 201093378456.7949
 10964.2326953417, 193416712799.48682, -58742434915.66101, -4324095071.550549, 202186538246.65884
 10972.570385456478, 199089922566.04977, -41012155919.86377, -4190346925.7136703, 203313435876.50266
 10980.908075571257, 203160732874.7071, -22854904856.808903, -4014425511.739166, 204481651182.67014
 10989.245765686039, 205596257203.18536, -4513254965.58116, -3806185107.6182194, 205681009068.45084
 10997.583455800821, 206420777783.7773, 13958627360.705395, -3556211422.979725, 206922757130.1415
 11005.9211459156, 205641760454.71042, 32322509825.025036, -3278605793.1606092, 208192285016.15588
 11014.258836030378, 203296823937.73215, 50535880978.079895, -2960597009.184617, 209504747020.3258
 11022.596526145157, 199430167802.0875, 68371425893.83755, -2620420804.162793, 210840959762.3673
 11030.934216259935, 194089210114.94043, 85800609813.46634, -2241846226.5268745, 212220149848.94244
 11039.271906374717, 187350389781.87772, 102612310690.38266, -1847118020.6929598, 213618507394.8966
 11047.6095964895, 179267346772.67957, 118793344102.64294, -1416447280.9225, 215059634857.18262
 11055.947286604278, 169943542558.0697, 134152677082.24457, -975964338.056092, 216514897713.549
 11064.284976719056, 159435112471.31564, 148692901034.7157, -502192637.3465778, 218012353100.24484
 11072.622666833835, 147867304895.2076, 162245682728.27243, -25073983.426585138, 219518568803.73508
 11080.960356948613, 135295494484.18681, 174829147483.87622, 482495579.97724205, 221066357548.2354
 11089.298047063396, 121861338031.09818, 186298931442.6188, 987002168.450737, 222617276366.12503
 11097.635737178178, 107616562515.33737, 196687793258.70322, 1519278057.2742648, 224209100507.56464
 11105.973427292956, 92714188311.56715, 205875570546.7308, 2042286200.9491777, 225798233374.71277
 11114.311117407735, 77200009785.01828, 213908386519.6917, 2590691376.452159, 227427683046.88144
With respect to Earth
 10280.542105929759, 0.0, 0.0, 0.0, 0.0
 10288.879796044537, -297756.77783203125, -473766.7060317993, -29304.5478608883, 560332.7109980873
