With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.742824456127, -25817511556.122353, -149683064736.58255, 9061360.999870501, 151893264676.20193
 10047.485648912254, 33385909730.604687, -147740388084.76477, -68225414.14686036, 151465659126.69485
 10071.228473368385, 87263477821.7668, -122346044176.58737, -134647882.5874787, 150278033049.61688
 10094.971297824515, 126181911548.87051, -77018682248.59933, -245914229.15684116, 147830351048.91617
 10118.714122280642, 143521475380.2444, -18635701390.306923, -315066511.5315879, 144726647610.37433
 10142.45694673677, 135323577562.17012, 42711594685.01022, 123070451.2886042, 141904073624.041
 10166.199771192896, 101145039157.17758, 95734693118.9552, 536714739.8618644, 139268583949.86108
 10189.942595649023, 46723945663.69473, 130003054146.03519, 1027337422.2250009, 138148386193.46936
 10213.685420105154, -17376774215.927574, 137273606749.48367, 1304534747.0841732, 138375204437.31805
 10237.428244561284, -78394530160.76987, 116822098339.1898, 1526190673.3269224, 140696248270.77136
 10261.171069017411, -124089404068.22699, 73301077823.35667, 1447495390.1801054, 144129537066.41153
 10284.913893473538, -147814450978.8872, 15877745488.895721, 1255796234.6765666, 148670076828.4695
 10308.656717929665, -146782819819.2957, -44367754247.496216, 852702146.73807, 153344125782.57144
 10332.399542385792, -122495145368.17676, -97576307064.08139, 102817393.85548246, 156608450954.76532
 10356.142366841923, -80532221425.16351, -136798876987.59467, -662844737.5278808, 158744482725.80905
 10379.885191298054, -26811215991.958717, -156525939756.33704, -1564889601.357782, 158813286594.78195
 10403.62801575418, 30598155093.631485, -154637905952.44846, -2250660906.521558, 157652131374.77197
 10427.370840210308, 84228452713.23213, -130322565250.5845, -2725183496.905083, 155196101384.8281
 10451.113664666438, 125362298828.56116, -86808315593.94177, -2796988318.045929, 152509713682.40826
 10474.856489122569, 147279304190.71515, -29063701076.394653, -2435374128.4056196, 150139345976.67773
 10498.599313578696, 145262711307.86615, 33343519476.748512, -1678704396.4026093, 149049869627.78354
 10522.342138034823, 118923762313.62128, 91094138567.77885, -574285515.5071577, 149804316119.6823
 10546.08496249095, 73128219867.73384, 134021268468.00949, 625093204.4833732, 152675563481.23358
 10569.827786947077, 15181669123.058022, 156876413294.76285, 1837960790.9313326, 157620018479.44397
 10593.570611403207, -45057207204.53117, 157674136145.67023, 2794881965.6540327, 164009440263.53284
 10617.313435859338, -100783070568.84525, 138682061601.5745, 3507376411.041854, 171470823210.9372
 10641.056260315465, -145554259047.91797, 104376708519.62727, 3835567856.5551395, 179151475542.79837
 10664.799084771592, -177099134724.90738, 59220461261.78344, 3817944882.7497044, 186777255723.2197
 10688.541909227719, -193578475265.2233, 8930921729.745262, 3474339407.205705, 193815526940.61426
 10712.284733683846, -195092022261.69458, -43133635758.679825, 2711662484.506309, 199821822625.43265
 10736.027558139976, -182998325226.47726, -92240894494.16531, 1759077644.1511595, 204938683529.8242
 10759.770382596107, -158106181186.9006, -135916039298.99113, 464437855.2594607, 208496882400.55615
 10783.513207052234, -123495337948.73386, -171266753610.838, -859318559.5519438, 211149562670.2889
 10807.256031508361, -80454044276.22382, -196348386820.98804, -2309078923.394145, 212204792813.63885
 10830.998855964488, -32725236554.100697, -210002984011.90625, -3624570187.9414115, 212568417010.79233
 10854.741680420615, 17895479307.35768, -210870490649.8188, -4865079749.985994, 211684390089.37125
 10878.484504876746, 67460375176.083405, -199380650834.8421, -5820316062.74558, 210564532211.13333
 10902.227329332876, 113740044775.72104, -175045039256.4981, -6450621556.753907, 208852038707.6948
 10925.970153789003, 153076376405.34058, -140044802450.2781, -6687585231.298621, 207580460311.06302
 10949.71297824513, 183356396171.84348, -95170402101.68384, -6489409736.817944, 206685959591.0049
With respect to Earth
 10000.0, 0.0, 0.0, 0.0, 0.0
 10023.742824456127, -1412537.4059028625, 1897281.4501037598, -260431.48292812333, 2379656.1476992336
 10047.485648912254, -492982175.4219513, 535070533.32406616, -77481207.75035375, 731666070.3284755
 10071.228473368385, -1000320647.0416107, 1279225056.7190552, -142383097.02665204, 1630132230.51215
 10094.971297824515, -2570164704.9804688, 2513007462.232025, -250902197.00510985, 3603318613.22631
 10118.714122280642, -5227948278.516052, 4171638852.2255096, -316500263.4885615, 6695833505.473732
 10142.45694673677, -9367301308.270859, 5137050936.4175415, 125438042.24978697, 10684164020.910795
 10166.199771192896, -15642077869.943375, 4005634188.585663, 542508107.7883527, 16155928335.727251
 10189.942595649023, -22550340090.62738, -438497136.09417725, 1035594930.0482227, 22578365193.265453
 10213.685420105154, -27329352287.608658, -9594392183.082703, 1313853691.9958854, 28994345471.953495
 10237.428244561284, -27319897532.30301, -21147603943.178482, 1534965276.6960943, 34582568905.64576
 10261.171069017411, -20804662923.54367, -31939018215.88977, 1454203912.7793796, 38145112307.8325
 10284.913893473538, -10027174856.765106, -38562982541.15554, 1259274551.6321876, 39865193220.07606
 10308.656717929665, 2199015248.1108093, -38768627398.889755, 852343585.9293408, 38840296446.395004
 10332.399542385792, 12924635665.017181, -32833970095.99791, 98661869.02346238, 35286336357.04787
 10356.142366841923, 19250011258.010803, -23431310666.94455, -670137953.2101728, 30332133750.871284
 10379.885191298054, 21347254358.71244, -12656110416.900574, -1574166235.3376026, 24866853417.286705
 10403.62801575418, 19513291449.68172, -2976598024.5803833, -2260462206.8214865, 19868023766.560825
 10427.370840210308, 15633922106.086609, 5344416486.933533, -2733971071.486527, 16746847638.427828
 10451.113664666438, 10031678606.006363, 11572785120.806198, -2803375220.2604313, 15569933966.851925
