With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.357821978545, -26777656947.131752, -149508061011.88565, 9307702.422281299, 151887140027.53925
 10046.71564395709, 31406845496.479027, -148303961302.05362, -64872442.09079573, 151593070720.11725
 10070.073465935635, 84754260937.62914, -124360164159.86731, -129078199.88780555, 150495022635.74887
 10093.43128791418, 124081095707.15033, -80782751000.86722, -229535886.96317983, 148060878890.6729
 10116.789109892728, 142953301563.75342, -23999465554.89891, -292110355.8782745, 144954151728.6008
 10140.146931871277, 136164085566.05864, 37235825453.64988, -172287911.12950647, 141163715516.34625
 10163.504753849822, 103693687996.07153, 91298046110.72844, -20236003.27286312, 138158295311.42587
 10186.862575828367, 49961228187.75213, 127382522261.6277, 390645649.4597039, 136830493325.81592
 10210.220397806912, -14078096275.266449, 137170126473.51134, 720850760.931158, 137892552435.99744
 10233.578219785457, -75936026202.49178, 119672042586.92058, 1236358506.5058804, 141736397706.12158
 10256.936041764002, -123808424556.438, 79761134462.14568, 1522568260.0037684, 147284360255.73813
 10280.293863742547, -151120609343.4128, 27136957582.572914, 1536687021.666081, 153545480044.72586
 10303.651685721092, -156130364559.95087, -29660167100.627434, 1323250887.7144063, 158928182657.99222
 10327.009507699637, -139878287999.12527, -82005308431.77489, 574326828.2738003, 162145415956.98117
 10350.367329678185, -105994357117.47827, -124066487250.54611, -247575430.88204145, 163178914976.87872
 10373.725151656734, -58349811555.99965, -150400034660.93378, -1331021292.2360854, 161327748860.23526
 10397.082973635279, -3309164526.7842636, -157497491235.8946, -2243248246.0858054, 157548222707.0797
 10420.440795613824, 52715968479.785324, -142504893309.30444, -2961636333.52004, 151971672490.73096
 10443.798617592369, 100554528724.97107, -105880027810.67206, -3227364849.549528, 146055501163.63925
 10467.156439570914, 131411798261.7108, -50543883905.728386, -2951857906.8097043, 140827761424.21042
 10490.514261549459, 137276980722.71768, 14215015883.61039, -2117697507.3624945, 138027246424.93375
 10513.872083528004, 115385290103.94107, 76915886723.58008, -808843333.9346896, 138673981086.5185
 10537.229905506549, 70580673182.84912, 124489579522.29898, 662820177.6347077, 143107393824.25647
 10560.587727485094, 12068994493.580437, 150204617859.4414, 2096937044.7943263, 150703301222.49057
 10583.945549463642, -48597023165.71368, 152566588169.99084, 3209964859.986555, 160151610547.01526
 10607.30337144219, -104100066853.74353, 134931090817.3984, 3972540551.4554014, 170467018119.51733
 10630.661193420736, -148467658620.74503, 102562878102.2592, 4305649533.932373, 180500216727.99734
 10654.01901539928, -180073751932.12576, 60067228142.37166, 4250429520.26387, 189875470197.51453
 10677.376837377826, -197546413335.4685, 12758626968.441528, 3860119013.888016, 197995627483.61133
 10700.73465935637, -201457030304.99478, -36498026191.49414, 3110940251.941081, 204760149747.0485
 10724.092481334916, -192714070529.0559, -83507896435.52927, 2165600838.5387273, 210040404622.4366
 10747.45030331346, -172180620816.88052, -126554923493.67441, 939787697.8138592, 213689489789.0234
 10770.808125292006, -142126778565.5091, -162627015302.362, -338423509.7159872, 215980744100.1069
 10794.16594727055, -103468959609.58156, -190420467259.53394, -1748251383.2678185, 216722948339.41226
 10817.5237692491, -59333687114.45073, -208136291161.75763, -3065590060.72721, 216449994150.12216
 10840.881591227648, -10932619810.098526, -214707116594.253, -4330750531.896797, 215028889901.5661
 10864.239413206193, 38050175949.56326, -209651238502.03265, -5361155430.675542, 213143612812.5372
 10887.597235184738, 85930302087.41888, -192388538990.441, -6156478036.109979, 210796748014.5759
 10910.955057163283, 128862995248.7769, -164086896861.54968, -6598142391.711064, 208743183719.0389
 10934.312879141828, 164918410673.3529, -125143112958.97571, -6665597157.922333, 207131144653.7177
With respect to Earth
 10000.0, 0.0, 0.0, 0.0, 0.0
 10023.357821978545, -1735548.2925376892, 1621258.8079528809, -2818.219897828996, 2374998.092727377
 10046.71564395709, -569487619.8445587, 393090315.058136, -74153844.43939634, 695941763.0763851
 10070.073465935635, -1122036003.964447, 957846115.6825104, -136918433.42340526, 1481614198.4105365
 10093.43128791418, -2609049139.6094055, 2078845704.2592468, -234731906.25759938, 3344224266.228123
 10116.789109892728, -5045886532.811523, 3673382531.621601, -293849641.70980906, 6248284383.537965
 10140.146931871277, -10003103741.479996, 5421674544.743412, -170283740.0814026, 11379175536.21816
 10163.504753849822, -17360984776.754654, 5096487917.0516815, -14793175.081406467, 18093595561.56237
 10186.862575828367, -26338806604.36759, 817599111.5848389, 398655338.5101655, 26354508679.322117
 10210.220397806912, -33049367878.049976, -8855170387.675735, 730113105.1640354, 34222913740.35506
 10233.578219785457, -34425857993.53754, -21454305302.02101, 1245330504.988481, 40582973802.448166
 10256.936041764002, -28759298845.055634, -32856073510.4095, 1529744085.5158348, 43691634823.47418
 10280.293863742547, -18339569265.85959, -38218354241.983536, 1540860823.221, 42418824287.09617
 10303.651685721092, -7432975949.912964, -36987077271.08337, 1323719866.654216, 37749771533.274895
 10327.009507699637, 714549951.1584778, -30088970358.55159, 570996278.8716265, 30102869557.917267
 10350.367329678185, 4207173251.7015076, -21103437404.857025, -254195619.71605483, 21520222872.53629
 10373.725151656734, 4299550073.830811, -12387799859.011902, -1339914972.764369, 13181012416.2961
 10397.082973635279, 2166151096.5806427, -5588588088.699402, -2253059396.597813, 6403187022.332555
 10420.440795613824, 177232628.7930298, 207739897.35385132, -2970874158.4894476, 2983397481.9393177
 10443.798617592369, -2018453925.7356567, 5971134389.204239, -3234621166.5348744, 7084587231.113087
 10467.156439570914, -5517735704.075104, 13371551397.227974, -2956013641.14776, 14764207080.483063
 10490.514261549459, -12819890189.664978, 20330359509.336662, -2118096006.170369, 24127980291.46449
 10513.872083528004, -24257095679.066803, 24298715345.529495, -805406997.6473662, 34343601131.19082
 10537.229905506549, -36212384229.45465, 21612234771.46846, 669553784.8743752, 42176696950.680786
 10560.587727485094, -44439853432.368996, 13902094982.934845, 2105878118.7186854, 46611195443.3254
 10583.945549463642, -45469502960.09988, 5448203347.120331, 3219636684.068149, 45907784519.92104
 10607.30337144219, -41865926482.17851, 1585826749.987854, 3981326174.9373207, 42084695612.57862
 10630.661193420736, -37521850445.64215, 5280188505.877014, 4312073186.188512, 38136119711.97093
 10654.01901539928, -38798803020.773895, 14992081580.607956, 4253412381.036256, 41811495343.35707
 10677.376837377826, -49021194523.9552, 27284381467.501366, 3859155668.891126, 56235292006.85564
 10700.73465935637, -69512567169.33904, 35329908515.81149, 3106166258.974159, 78037476247.22285
 10724.092481334916, -98125791531.1918, 34346576530.541595, 2157750693.837352, 103985644062.284
 10747.45030331346, -129595555589.16403, 19114201278.30719, 930063802.9323008, 131000861591.24783
 10770.808125292006, -158062823440.3499, -11387085152.392578, -348541128.919743, 158472847337.08047
 10794.16594727055, -175510326825.61438, -56570802734.71149, -1757224973.614682, 184410461699.14413
 10817.5237692491, -176521412765.4737, -112021858285.29068, -3072047682.933369, 209088840867.6434
 10840.881591227648, -155286405976.23016, -171051397430.64426, -4333689928.833222, 231065422147.9061
 10864.239413206193, -111003696285.48715, -225220796328.93207, -5360104862.034915, 251147284301.88327
 10887.597235184738, -44206980869.06236, -264685110289.8192, -6151589318.771282, 268421882151.65735
 10910.955057163283, 38654064637.406876, -281401916891.8216, -6590192560.017659, 284120759856.3727
 10934.312879141828, 129447868834.84192, -268174104433.73996, -6655884019.491313, 297856344278.2474
