With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.357883784782, -26777514261.999283, -149508112209.893, 9105399.347238269, 151887165256.07367
 10046.715767569563, 31406802051.83828, -148304271139.8176, -64231979.516828865, 151593364561.8537
 10070.073651354345, 84754042822.61429, -124360686676.7527, -127693491.96434644, 150495330396.391
 10093.431535139127, 124080503933.53989, -80782637541.67935, -223312955.52617663, 148060311539.81696
 10116.789418923909, 142952078657.68872, -23998540591.380463, -282078993.0227793, 144952772693.82764
 10140.14730270869, 136163682760.96269, 37241269986.47402, -162675701.07993978, 141164751820.76175
 10163.505186493472, 103694735947.25423, 91307313083.43147, -12856328.556465909, 138165204921.3974
 10186.863070278254, 49979333311.85755, 127393622245.49554, 423141672.2033711, 136847534855.40224
 10210.220954063036, -14043366750.716156, 137189850069.15276, 771784335.7067088, 137908907481.54224
 10233.578837847817, -75897894780.35965, 119701917423.42773, 1289946354.6651406, 141741678516.00168
 10256.936721632603, -123775055388.14804, 79798271846.65039, 1568830628.8296409, 147276915216.17697
 10280.294605417388, -151102755119.24542, 27174314635.056595, 1575103204.628856, 153534904600.2795
 10303.65248920217, -156126183898.68488, -29628950453.651215, 1348060911.2649002, 158918461079.7983
 10327.010372986952, -139883690236.09238, -81981097911.80704, 587299807.3489789, 162137879997.1063
 10350.368256771733, -106006135438.55223, -124050932027.5427, -248095122.3000152, 163174740810.9123
 10373.726140556515, -58364839034.67876, -150392015702.14197, -1341646229.4678507, 161325797184.15256
 10397.084024341297, -3325171805.800247, -157497260690.84525, -2262603925.4404154, 157548606052.80383
 10420.441908126078, 52701009691.34282, -142511902254.0181, -2985930198.270092, 151973532187.9924
 10443.79979191086, 100543176139.15256, -105893835602.67532, -3252900993.484558, 146058262524.47513
 10467.157675695642, 131406643732.80768, -50562867983.65377, -2974423694.7140827, 140830241184.80066
 10490.515559480424, 137280085761.88884, 14194015877.0308, -2133050050.368033, 138028409887.33563
 10513.873443265205, 115396494509.09148, 76897091326.38245, -814530178.254911, 138672913933.6737
 10537.231327049987, 70597197785.77473, 124476208204.5029, 667946716.6883242, 143103937391.64163
 10560.589210834769, 12086994917.53701, 150197532227.79514, 2111381484.5567164, 150697883413.2366
 10583.94709461955, -48580548135.72046, 152564353379.7607, 3231476505.3179064, 160144915685.00067
 10607.304978404332, -104086526773.00713, 134931748819.55597, 3998050263.4230185, 170459867127.3697
 10630.662862189114, -148457095562.25595, 102564454451.24493, 4332340470.047364, 180493062785.2791
 10654.020745973896, -180065863762.79092, 60068824323.68442, 4276328927.340391, 189869075779.50772
 10677.378629758681, -197540331223.6093, 12759595327.715462, 3883148353.645363, 197990071907.65085
 10700.736513543467, -201452456193.2678, -36497916865.37885, 3130939442.09516, 204755934770.16156
 10724.094397328248, -192710441794.5851, -83508513627.6534, 2181297040.0388646, 210037483039.9113
 10747.45228111303, -172177211883.09048, -126556027113.83759, 951793469.7022084, 213687449798.72354
 10770.810164897812, -142123451335.9873, -162628312048.86212, -330774832.5951562, 215979519194.54007
 10794.168048682594, -103465248653.49081, -190421115712.0229, -1743964449.3733375, 216721711879.40762
 10817.525932467375, -59329666230.37668, -208136030579.0827, -3064889781.082974, 216448631480.06952
 10840.883816252157, -10928025487.047005, -214706439263.47815, -4330134919.061624, 215027967647.6166
 10864.241700036939, 38055108270.931076, -209649972874.77466, -5360653663.93863, 213143235875.809
 10887.59958382172, 85935012332.13321, -192386110637.25134, -6156118084.779722, 210796441384.87335
 10910.957467606502, 128867166084.20644, -164083339445.6181, -6597941490.438979, 208742955833.5122
 10934.315351391284, 164921735443.30414, -125138546821.49998, -6665582963.340429, 207131032726.7962
With respect to Earth
 10000.0, 0.0, 0.0, 0.0, 0.0
 10023.357883784782, -1746858.9309997559, 1598702.298400879, -205123.1357200574, 2376855.204789196
 10046.715767569563, -569836928.0184822, 392714787.4189148, -73513377.87889865, 695947731.8866626
 10070.073651354345, -1122640018.0756226, 957055629.7918854, -135533708.87883195, 1481433587.7600548
 10093.431535139127, -2609978850.7989197, 2078429043.2118835, -228508941.7049695, 3344259742.5623865
 10116.789418923909, -5047242682.368256, 3673528662.5981064, -283818229.9562606, 6249001865.682651
 10140.14730270869, -10003288026.33406, 5426190055.6465, -160671471.43398267, 11381349883.890228
 10163.505186493472, -17359272803.319046, 5104852028.731689, -7413443.126991423, 18094306326.975822
 10186.863070278254, -26319590901.588936, 828046858.1591034, 431151402.91796726, 26336142814.74317
 10210.220954063036, -33013195316.612457, -8835625845.6577, 781046691.7994231, 34184051588.89197
 10233.578837847817, -34386174589.867935, -21423975588.65796, 1298918324.7689126, 40534959254.48442
 10256.936721632603, -28724564004.9317, -32817800922.42125, 1576006382.481647, 43641636435.572784
 10280.294605417388, -18320841009.657196, -38179277317.64272, 1579276896.6470635, 42376934142.46585
 10303.65248920217, -7428659885.596069, -36953787368.45494, 1348529757.5367172, 37717183366.150314
 10327.010372986952, 708412470.1860352, -30062662296.426025, 583969123.1068515, 30076677551.112793
 10350.368256771733, 4193804723.2814484, -21086129676.36769, -254715424.40497646, 21500645170.158077
 10373.726140556515, 4282246399.610924, -12378719287.471497, -1350539979.2521265, 13167926323.478497
 10397.084024341297, 2147485289.7390556, -5588249978.292694, -2272415083.887051, 6403444479.57592
