With respect to sun
t, X, Y, Z, R
 9560.734511342438, -143190187634.57068, 38917873975.57846, -2312176.051340502, 148384738955.69153
 9579.181137812804, -148902033462.08865, -8277067524.121643, 467934.135112131, 149131906097.12866
 9597.62776428317, -139656672180.16293, -55074048910.13893, -13023338.245973187, 150123739353.24557
 9616.07439075354, -116609426917.97884, -96446884460.00742, -25232862.689066015, 151326668518.4037
 9634.52101722391, -82032062342.7591, -128868163107.85577, -66364330.89144814, 152762125931.8672
 9652.967643694275, -39741614863.8886, -149214708190.66675, -101289437.70270109, 154416434850.5873
 9671.414270164641, 6615844444.517181, -156081377104.36224, -157146500.2258215, 156221606609.10742
 9689.860896635008, 52417637212.89698, -149250199621.95917, -199238744.303094, 158187453593.0545
 9708.307523105374, 94211416080.16687, -129590169583.24446, -242118047.26355475, 160216920434.74432
 9726.754149575743, 128355382852.55862, -99366246681.39136, -265303148.3827023, 162323213597.23804
 9745.200776046113, 152710809101.1836, -60959154833.347824, -270987775.67564046, 164428352812.73352
 9763.647402516479, 165566376757.35477, -17937861937.43254, -256247249.85366926, 166535454681.87186
 9782.094028986845, 166456080569.4057, 26869025480.943233, -213677259.83322725, 168610844689.17007
 9800.540655457211, 155703326028.47388, 69815959363.42288, -156143076.68084994, 170639439458.83304
 9818.987281927577, 134275868206.66824, 108514810293.63823, -68920302.97509469, 172642629688.40286
 9837.433908397943, 104087726802.57886, 140154905122.57922, 22827915.96887712, 174578500457.4195
 9855.880534868309, 66993139736.44476, 163321423147.99405, 139397584.30663186, 176527582724.39877
 9874.327161338679, 25799951550.58084, 176534213334.44424, 247504112.3845421, 178409717324.78317
 9892.773787809048, -17380206170.75874, 179527205778.66135, 370974040.9705631, 180366922696.4051
 9911.220414279414, -59579659851.20658, 172252677404.72052, 473263602.81695706, 182266137062.03888
 9929.66704074978, -98993318373.37587, 155472883252.4595, 577790836.0885196, 184314482208.14264
 9948.113667220146, -133111087119.85318, 130352242498.86557, 651370332.217653, 186308059197.72202
 9966.560293690512, -160847005629.58176, 98348781025.04138, 708349673.9541181, 188533136897.40283
 9985.006920160882, -180530563486.05167, 61407319747.57126, 729848228.8196009, 190689999605.666
 10003.453546631252, -191967816521.79703, 21248854986.015, 697243910.237467, 193141509177.684
