With respect to sun
t, X, Y, Z, R
 9497.0, -26071582183.647785, 144774313824.27957, -8544200.723543694, 147103125098.86746
 9506.001765572732, -48825467259.24206, 138776767967.42834, -8168959.462954108, 147115320912.8834
 9515.003531145463, -70431538222.01576, 129272210379.86774, -5402495.049827541, 147213810432.31985
 9524.005296718191, -90269612588.59058, 116522022667.87976, -2500361.8302505435, 147397370158.90048
 9533.007062290919, -107922213673.66168, 100816824752.22993, 1878951.383628836, 147686276819.73633
 9542.00882786365, -122891712600.79704, 82604252699.50412, 6211667.7895262875, 148073750639.96066
 9551.010593436382, -134885629476.5205, 62291518151.72826, 10741308.017605977, 148574447292.59457
 9560.012359009113, -143585634900.62418, 40456444356.227356, 15008808.086981006, 149176267097.1096
 9569.014124581845, -148854437003.61673, 17567200443.0209, 17951456.954263642, 149887458679.2497
 9578.015890154573, -150582324811.38724, -5741349943.507545, 20467220.342504233, 150691738538.25916
 9587.0176557273, -148790897001.15536, -29000978311.86377, 20121165.890629943, 151590857832.24176
 9596.019421300032, -143577220320.70975, -51595261030.595825, 19312309.325225707, 152566344679.2976
 9605.021186872764, -135101481750.46178, -73108864319.53204, 14398615.83427346, 153614181052.99472
 9614.022952445495, -123638605953.33224, -93008036503.12776, 9166252.489679396, 154715868029.98163
 9623.024718018227, -109451718547.61407, -110966862887.46727, -845909.7204415314, 155863155854.19043
 9632.026483590955, -92947160973.13855, -126578499842.36244, -10840962.096652048, 157039139939.17548
 9641.028249163683, -74449806759.38841, -139624269041.9587, -25617281.98709359, 158233090370.68286
 9650.030014736414, -54444869070.09544, -149846361660.55942, -39876484.91999002, 159430792073.24118
 9659.031780309146, -33280379011.8687, -157135111499.55563, -58338152.85858032, 160620765458.553
 9668.033545881877, -11470610689.50858, -161384804522.18845, -75672662.80132689, 161791952107.0413
 9677.035311454609, 10644694316.531178, -162585577667.39874, -96149424.60410015, 162933694573.11768
 9686.037077027337, 32564138617.24999, -160773202483.70306, -114845547.25430652, 164037980206.5637
 9695.038842600065, 53979309086.89746, -156022372106.4503, -135222194.3230639, 165096228582.8004
 9704.040608172796, 74434004523.41937, -148491644445.704, -153190917.89080358, 166103019138.8438
 9713.042373745528, 93666463117.13307, -138322714571.42676, -171207569.67158675, 167052713211.46976
 9722.04413931826, 111288976950.79196, -125774452096.70027, -186280680.87287912, 167941906299.38412
 9731.04590489099, 127095684765.1742, -111038114666.47055, -199860768.3341223, 168768527690.85684
 9740.047670463719, 140783160404.0278, -94449168652.3046, -210107871.95458224, 169530492412.9449
 9749.049436036446, 152206406502.17413, -76232157471.12964, -217351608.3042089, 170229783688.7829
 9758.051201609178, 161156094209.31873, -56775505762.13369, -221062799.24035656, 170864840222.06003
 9767.05296718191, 167549905602.34955, -36321958535.25844, -220415892.8017031, 171441838891.0918
 9776.054732754641, 171277884903.7892, -15289947647.036201, -216261789.80165234, 171959132137.04733
 9785.056498327373, 172320168191.80408, 6073522750.039104, -206627879.7325402, 172427291167.40067
 9794.0582639001, 170667306435.8088, 27342430774.82334, -193762021.32547733, 172843789447.15134
 9803.060029472828, 166359711678.1898, 48278822584.48059, -174692334.68811196, 173223638390.394
 9812.06179504556, 159485832461.71045, 68470816087.1629, -152927589.8461879, 173562688382.30927
