With respect to sun
t, X, Y, Z, R
 10280.549308330665, -133080749421.43088, 64762312836.603226, -4136033.0664713075, 148002172442.23987
 10288.88700000993, -141377562509.55148, 44768232334.265915, -2906125.84429661, 148296358066.95496
 10297.224691689196, -146716368188.0768, 23763514545.661983, -8008629.705559798, 148628386864.688
 10305.562383368459, -148983291050.964, 2260701611.33926, -12943572.321623813, 149000442790.2408
 10313.90007504772, -148150077673.1284, -19359290092.70952, -29743303.327708915, 149409599799.04822
 10322.237766726987, -144263125233.3325, -40580888076.02658, -45930458.206725776, 149862136274.42444
 10330.575458406252, -137401651556.20177, -61037947405.93252, -77076881.38780233, 150349096487.96335
 10338.913150085518, -127760433097.38306, -80260968714.18802, -106665181.24795699, 150879298585.43103
 10347.250841764784, -115515214865.8532, -97929996290.97687, -151588295.33784783, 151439994777.02795
 10355.588533444046, -100982791289.91678, -113661076403.73, -193512282.2716964, 152040790161.59064
 10363.926225123309, -84414546523.63754, -127205877223.9958, -248811868.4311684, 152666999618.33118
 10372.263916802574, -66214435804.81639, -138293164405.37283, -299305791.39005876, 153327885311.70184
 10380.60160848184, -46682344497.13431, -146762413890.1632, -359801679.21126467, 154008366252.8275
 10388.939300161106, -26270667787.447323, -152469355482.40164, -413527206.8019803, 154716590422.51465
 10397.276991840372, -5298551526.698227, -155347333321.64194, -473133529.94200104, 155438388031.28253
 10405.614683519634, 15771491302.584648, -155380967704.0614, -524079181.24959636, 156180215525.35486
 10413.952375198896, 36628787711.703636, -152594047031.22748, -576295682.7455714, 156929740314.93033
 10422.290066878162, 56835197796.714554, -147091701407.87497, -618259649.9413533, 157691441038.028
 10430.627758557428, 76111821836.52698, -138977053199.80063, -657065092.7233553, 158455238076.5985
 10438.965450236694, 94073567801.64326, -128459673858.61716, -684513980.0183978, 159223718478.69116
 10447.30314191596, 110491126172.92545, -115706490863.51329, -704879548.2249081, 159989930452.1604
 10455.640833595222, 125053715555.35725, -101009573525.73486, -713407915.3786271, 160754081344.4709
 10463.978525274484, 137592958279.369, -84580897367.15715, -711312446.6572657, 161512403031.15582
 10472.31621695375, 147886520673.80734, -66770836584.09534, -697604952.9816121, 162262917106.204
 10480.653908633016, 155832488878.42407, -47817214234.464676, -670628152.3352846, 163005215589.27972
 10488.991600312282, 161303979655.58636, -28103528119.588123, -633000187.5943003, 163735099580.804
 10497.329291991548, 164266106506.21133, -7875119513.70993, -580203590.3831486, 164455793118.6113
 10505.666983670813, 164687964633.8067, 12475758060.516073, -518432392.8848758, 165160646058.78876
 10514.00467535008, 162597847667.70572, 32712837792.36805, -440225488.2938016, 165856515160.18524
 10522.342367029341, 158056188767.81433, 52457342485.001205, -355378883.9796879, 166534254381.93445
 10530.680058708604, 151147323116.0723, 71496226396.83157, -253670432.82036582, 167204330155.74042
 10539.01775038787, 142014018655.55774, 89483549278.56642, -148226079.28790385, 167855023925.8906
 10547.355442067135, 130786997492.74042, 106240812194.22177, -26262929.12433201, 168500295485.18732
 10555.693133746401, 117679067938.4051, 121470880900.88344, 96081177.67806344, 169125832353.54993
 10564.030825425667, 102855998356.44922, 135038113617.88376, 233922026.76644343, 169748941813.76498
 10572.36851710493, 86585935185.96158, 146706452262.73727, 368476400.92948306, 170352702010.87036
 10580.706208784191, 69057351850.97722, 156388298292.95938, 517006236.84515095, 170957553161.84848
 10589.043900463457, 50577524863.505066, 163917132414.8482, 658421205.6198715, 171544005546.41763
 10597.381592142723, 31344842126.68963, 169255472871.2106, 811530088.9740955, 172135332822.43222
 10605.719283821989, 11688934520.442604, 172310990931.88593, 953696433.5899718, 172709635872.0008
 10614.056975501255, -8194410706.99206, 173095155563.77368, 1104679300.7823534, 173292531757.25565
 10622.394667180517, -27969863559.03393, 171591019724.6864, 1241061632.863845, 173860091888.982
 10630.73235885978, -47455773380.560005, 167854711481.1061, 1382570955.8551345, 174439577206.55142
 10639.070050539045, -66327017538.12683, 161942732375.5282, 1506163582.2310994, 175005686631.8674
 10647.40774221831, -84425811176.15964, 153948501820.27417, 1629839657.4183383, 175586204420.41684
 10655.745433897577, -101452005600.94705, 143997555736.10135, 1732804500.756246, 176155636043.42624
 10664.083125576843, -117278228950.88902, 132210495666.9678, 1829081236.1587224, 176740328415.8172
 10672.420817256105, -131643259914.4924, 118775590888.2545, 1902565999.8776166, 177316690215.98758
 10680.758508935367, -144452132088.46896, 103829454952.41019, 1960116743.1362417, 177906762767.0904
 10689.096200614633, -155496254730.9422, 87614361658.89278, 1993718687.9604838, 178491838800.69153
 10697.433892293899, -164709645565.07373, 70273422972.48999, 1999828900.4067042, 179085512071.9529
 10705.771583973165, -171950133507.22763, 52090339412.353516, 1981983190.4156728, 179677990111.79608
 10714.10927565243, -177175829918.50302, 33210375423.26037, 1925042221.2376492, 180271765761.08014
 10722.446967331693, -180320810557.52356, 13940009627.25595, 1845491749.091475, 180868251576.46173
 10730.784659010955, -181365194969.21704, -5573444560.460869, 1719363495.079945, 181458958007.91663
 10739.12235069022, -180321085170.33615, -25023086368.580994, 1573433498.657415, 182055827430.46646
 10747.460042369486, -177192648424.75742, -44262087483.527145, 1378949475.9555483, 182642460960.85196
 10755.797734048752, -172063070948.69635, -63001577804.027695, 1168889047.6551101, 183238275182.06668
 10764.135425728018, -164961981828.24945, -81100751517.08391, 913223968.8564956, 183822254700.9931
 10772.47311740728, -156033422091.0125, -98301865273.34555, 647438217.5392865, 184418287330.45044
 10780.810809086543, -145331681690.08496, -114476502363.42874, 341974580.5920219, 185003470894.0512
 10789.148500765808, -133050481377.69446, -129407442044.69467, 32789483.281523228, 185603657632.4331
 10797.486192445074, -119265382704.78755, -142984511773.42355, -307624182.1613303, 186195855892.23297
 10805.82388412434, -104208750066.7981, -155037688302.6343, -644764636.3038323, 186806220737.2801
 10814.161575803606, -87972574493.82669, -165479323252.51343, -1003581652.5327437, 187412879662.29807
 10822.499267482868, -70816522508.2974, -174191347720.72995, -1351914209.5399597, 188041041139.85968
 10830.83695916213, -52843213421.57172, -181111202129.91885, -1711894741.245122, 188670621256.37686
 10839.174650841396, -34328174902.031715, -186175567770.518, -2054342016.8909397, 189325080081.59296
 10847.512342520662, -15378424193.08209, -189348158978.60016, -2398185869.186007, 189986769367.52933
 10855.850034199928, 3725978474.5671463, -190620815578.2749, -2717971564.6417904, 190676599552.08408
 10864.187725879194, 22879696100.87481, -189982772750.40482, -3029480752.4889, 191379497828.86893
 10872.525417558456, 41809156161.00674, -187479645771.72458, -3311255098.6164684, 192113475654.14273
 10880.863109237718, 60416408406.750015, -183124267692.80002, -3575815158.21587, 192866343037.9734
 10889.200800916984, 78444507322.96994, -177012289939.386, -3806081305.4006243, 193652724673.91742
 10897.53849259625, 95807765903.49161, -169176868718.77573, -4011512546.022829, 194463449392.97723
 10905.876184275516, 112274828313.36469, -159758179821.8927, -4179409246.4987803, 195309448195.548
 10914.213875954782, 127776202917.10432, -148805494928.36285, -4316102538.2509985, 196184765193.1942
 10922.551567634047, 142113376276.715, -136496402325.91771, -4413462682.57732, 197096317107.99792
 10930.889259313313, 155235652833.88696, -122891286966.96576, -4474684632.468421, 198041407603.86514
 10939.226950992575, 166982814659.49927, -108197052931.84917, -4496261904.2125635, 199022810315.4443
 10947.564642671838, 177324197043.52914, -92479893207.56995, -4478384065.24454, 200041139340.51596
 10955.902334351103, 186141312638.34528, -75967311591.73578, -4422004114.233155, 201094939820.94223
 10964.24002603037, 193423387734.49835, -58726057177.83143, -4324141540.954768, 202188167097.90466
 10972.577717709635, 199095091593.80408, -40995425890.32554, -4190271802.0081515, 203315121962.0644
 10980.915409388901, 203164304275.17175, -22837936753.481327, -4014272812.118074, 204483300719.1069
 10989.253101068163, 205598241111.4185, -4496189774.7903805, -3805956828.881879, 205682614185.0186
 10997.590792747425, 206421233244.52155, 13975645760.74718, -3555892872.2422733, 206924354735.5843
 11005.928484426691, 205640720395.26837, 32339351681.635983, -3278200071.9561152, 208193866738.63678
 11014.266176105957, 203294348967.56323, 50552420315.618515, -2960091503.0853276, 209506328457.2067
 11022.603867785223, 199426310265.04825, 68387547312.4073, -2619819787.6287723, 210842532021.07416
 11030.941559464489, 194084059293.90094, 85816228189.77167, -2241250199.9941263, 212221747931.67734
 11039.279251143751, 187344013760.74905, 102627327246.26213, -1846531634.8988543, 213620124213.00058
 11047.616942823013, 179259786078.92245, 118807656375.15533, -1415855134.7588046, 215061234917.36172
 11055.954634502279, 169934876695.2325, 134166204022.54364, -975370744.4575031, 216516475048.27853
 11064.292326181545, 159425382306.05615, 148705560793.4831, -501620342.5388248, 218013871020.41125
 11072.63001786081, 147856596771.93408, 162257411417.8507, -24526858.74456191, 219520024987.62332
 11080.967709540077, 135283936797.549, 174839913281.29904, 483001178.5719764, 221067799830.2645
 11089.305401219339, 121849020951.25673, 186308687091.4496, 987463077.1284113, 222618700642.7092
 11097.643092898601, 107603635590.61996, 196696505779.2148, 1519763419.0242379, 224210542702.43723
 11105.980784577867, 92700742909.10124, 205883209404.48813, 2042793227.0898757, 225799682583.39124
 11114.318476257133, 77186101542.19637, 213914926451.88846, 2591169381.5609055, 227429119043.6331
With respect to Earth
 10280.549308330665, -0.00762939453125, -0.0151824951171875, 9.676441550254822e-07, 0.016991639704078736
 10288.88700000993, -300538.0398864746, -471381.99098205566, -44671.68321092101, 560820.5186348908
 10297.224691689196, -22639921.15222168, -67417456.00579834, -6484213.208893486, 71412354.84852014
 10305.562383368459, -45376113.31414795, -132844559.7166214, -12790338.554592624, 140961914.94918934
