With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10027.279750176203, -16954500554.145203, -150998934272.83936, 8528553.48122877, 151947797987.69705
 10054.559500352407, 50669038206.47299, -142737028528.393, -360417661.90211624, 151463991254.60583
 10081.839250528614, 107676833694.68062, -104697393976.60187, -653924038.3367872, 150187457654.2649
 10109.11900070482, 141331260279.16235, -43613897513.16119, -841669724.1001174, 147910126753.7464
 10136.398750881024, 143368748691.99716, 27104241669.260155, -841148795.1616448, 145910745146.71735
 10163.678501057228, 111964410853.7762, 91926022576.65916, -147067083.60142708, 144866989177.3993
 10190.958251233435, 54032259576.40933, 134946170354.10138, 581704214.1262113, 145362623627.82037
 10218.238001409642, -16015811491.348068, 146179465527.6408, 842055882.8345518, 147056626568.75732
 10245.517751585845, -82528280217.25803, 124179463331.78094, 911269630.6283853, 149104951498.356
 10272.797501762048, -131314378201.58144, 74475812521.45499, 1266351468.9914005, 150969255874.3067
 10300.077251938252, -152503351410.40106, 9015673612.95192, 1355139968.4308598, 152775622945.6571
 10327.357002114455, -142253782094.89188, -58859766117.51663, 779920922.641465, 153952001819.90265
 10354.636752290662, -103713647391.8839, -115082109769.08754, 49217567.38787544, 154920673464.19998
 10381.91650246687, -44235103980.11043, -149047741608.39676, -1025733402.4675542, 155476769427.8072
 10409.196252643073, 23803646781.85707, -154260153212.50464, -1903130004.2659955, 156097502776.54654
 10436.476002819276, 88034388686.51672, -129740206452.2954, -2558924802.3321967, 156809192517.0107
 10463.755752995483, 135743838730.04448, -80800957751.32047, -2733766760.556042, 157995753130.89944
 10491.03550317169, 158857445736.74866, -16233618784.219162, -2377011266.9013705, 159702437762.85437
 10518.315253347893, 153681147862.09674, 51303367082.003235, -1596122829.3556762, 162026165449.43845
 10545.595003524097, 122000396439.42459, 110930990058.3757, -392273282.07037485, 164893708688.46405
 10572.8747537003, 70470075509.47006, 152648444953.7955, 877124058.3411832, 168131938178.72934
 10600.154503876503, 7337900896.041725, 171432170376.37964, 2208127240.224498, 171603349779.14972
 10627.43425405271, -56948555524.35738, 165505957113.49744, 3222500353.2701573, 175059259466.309
