Ux, Uy, Uz, Umag
 -0.9793475312392687, -0.19985920770801724, 0.0305839035950679, 1.0000003325045643
 -0.8682227584264092, -0.4958280544069753, 0.01854444051676613, 1.000000057030323
 -0.6637103687950202, -0.7479897643676989, 0.0006722397485111325, 1.0000002965755295
 -0.3815781853423445, -0.9241729612790083, -0.017393544514919857, 1.0000000546395786
 -0.05532748522339773, -0.9977738056200369, -0.037233652187522934, 1.0000000213289286
 0.2786292125483445, -0.95880469333623, -0.05531580307569027, 1.0000002580593672
 0.5739669139894696, -0.8160767284487791, -0.06768197157716485, 1.0000000471734136
 0.8008903761708598, -0.5945348001267412, -0.07143576879337822, 1.0000000461339722
 0.9423642753899982, -0.3273047513176321, -0.06944180778380958, 1.0000004962172255
 0.9971087774270793, -0.045144471984748205, -0.06112345932319303, 1.0000000073262703
 0.9725728519977738, 0.22744455427764887, -0.048693202251230215, 1.0000000028295606
 0.8819907168261318, 0.4701280391359472, -0.03274181521853492, 1.0000000121065447
 0.7396849769573396, 0.6727109611966076, -0.018059518711246406, 1.0000000243332625
 0.560064462647317, 0.828448908241134, -0.0004739014170083421, 1.000000010234454
 0.3564062228662093, 0.9341899739192223, 0.01624153882412154, 1.0000000453261644
 0.1390678979105496, 0.9897577582218159, 0.03225255883521168, 1.0000002638704415
 -0.07757199967960339, 0.9958381481705978, 0.04784506680920481, 1.0000000914520535
 -0.28556942891802767, 0.9563938445804809, 0.06132946689679604, 1.0000001940969045
 -0.4765526872114212, 0.8760329830653492, 0.07391921120685181, 1.000000150446111
 -0.643755111975073, 0.7605300635796867, 0.08469658505306395, 1.0000000666611037
 -0.780295385945165, 0.618669740039952, 0.0915840668860078, 1.0000003889378226
 -0.8832881596556901, 0.4585054454825755, 0.09785090169970942, 1.0000000077442786
 -0.9530861774644716, 0.2868884770456763, 0.09655074247733748, 1.0000001529041638
 -0.98945503298113, 0.11458401184597984, 0.08859759400976307, 1.0000001458633532
 -0.9959053219774735, -0.05553727312896888, 0.07133480355723609, 1.0000002266240775
 -0.9748418378479977, -0.21894385232636002, 0.04179778470707725, 1.0000000370483932
 -0.928508753971732, -0.37115858088457276, -0.010624877485308925, 1.0000000431939822
 -0.8522835206414999, -0.5140885278937758, -0.09657136890482287, 1.000000121680598
 -0.726901030440995, -0.6476993884772881, -0.22825551237931513, 1.0000000924107841
 -0.5117803277048661, -0.7516518171485125, -0.41604437677282985, 0.9999962407392606
 -0.16140309995898838, -0.7656275176310189, -0.6227060002838083, 0.9999996096097566
 0.03686287812155301, -0.08963527507236142, -0.10437599750534579, 0.1424349085580439
 0.5768359950514028, -0.40157188752068734, -0.7113373837870696, 1.0000003098034032
 0.7661692725314553, -0.1751235140508979, -0.6183175639349274, 1.0000001046076632
 0.8611523215839095, 0.017117878069990253, -0.5080597546972272, 1.0000005285308518
 0.8958349735468674, 0.1806573684394697, -0.4060086789214208, 1.0000002159803307
 0.892166272407268, 0.3238734881423606, -0.31487364781951527, 1.000000054016872
 0.8596796469782425, 0.45220118374731216, -0.23762367247003033, 1.000000007864625
 0.806183565069357, 0.5673024101242712, -0.16803632282360098, 1.0000000854544076
 0.7360809645524435, 0.6683353282663125, -0.1072977935079595, 1.0000000569384844
 0.6541515770713124, 0.754507633631972, -0.0529474109773646, 0.9999997416614713
 0.564377670616598, 0.8255150985334055, -0.0017164214866147794, 1.000000139549968
 0.4748114070906165, 0.8788698797572387, 0.046282027624658335, 1.0000000819644586
 0.38867950815341934, 0.9166197526294316, 0.09347447320732713, 1.0000005040549789
 0.31661748626909886, 0.9382395976597812, 0.13950295393890233, 1.0000006246927202
 0.26531661869493794, 0.9454875985558437, 0.18884115313167413, 1.0000003441472967
 0.24932123381788457, 0.9391023368657405, 0.23648669498384364, 1.0000001168217674
 0.2778912801355512, 0.9189196807058878, 0.2799349383757105, 1.0000002564436665
 0.35502307030898683, 0.8807024535213944, 0.31355894005794094, 0.9999987004893972
 0.46734125331040116, 0.8226746937003032, 0.32372466527380855, 0.9999995788035432
