With respect to sun
t, X, Y, Z, R
 9497.0, -26071582183.647785, 144774313824.27957, -8544200.723543694, 147103125098.86746
 9506.068938252825, -48991337868.93399, 138718641490.23074, -8151453.948328727, 147115644135.92938
 9515.13787650565, -70741801350.5217, 129104620149.65404, -5007741.009459484, 147215506749.05344
 9524.20681475848, -90690005995.50906, 116200840686.07794, -1736389.6102486192, 147401874366.07376
 9533.275753011309, -108409326657.30399, 100305783882.39276, 3131408.8957185764, 147695065578.90497
 9542.344691264134, -123393646315.17752, 81879213240.77141, 7920335.292115707, 148088478871.97217
 9551.41362951696, -135345656240.91428, 61339278304.92749, 12567838.098466866, 148596614645.8379
 9560.482567769785, -143944619538.1976, 39278509011.834946, 16904151.918121677, 149207422904.96008
 9569.55150602261, -149053370068.89365, 16176752672.911644, 19350827.20327374, 149928632456.87805
 9578.620444275439, -150566420688.30304, -7316715784.192038, 21330802.289302908, 150744093827.11093
 9587.689382528268, -148510321992.9794, -30723381977.51023, 19622476.239644997, 151655010875.46033
 9596.758320781093, -142991723268.147, -53415485400.759125, 17456549.109527927, 152642875066.35922
 9605.827259033918, -134179195952.95978, -74970506620.84958, 10130326.97101361, 153703069560.08768
 9614.896197286747, -122360730780.88512, -94848116403.27588, 2576630.561356376, 154817032748.72775
 9623.965135539576, -107809614449.55696, -112719158650.91599, -10901115.801776264, 155976029612.13885
 9633.034073792402, -90946416988.12917, -128175510763.5439, -24146288.56871552, 157163013796.24048
 9642.103012045227, -72106239307.83461, -140999193160.76514, -43123482.678474806, 158366928614.34244
 9651.171950298052, -51787759650.4917, -150936039909.08203, -61218940.38181427, 159573381053.39423
 9660.240888550878, -30348014466.865097, -157880489127.5317, -84196818.52054581, 160770824213.64255
 9669.309826803707, -8312550691.564251, -161734419370.82376, -105527939.75997116, 161947930040.3787
 9678.378765056535, 13971985033.69528, -162494537097.09174, -130253442.26373912, 163094168866.14664
 9687.44770330936, 35995926210.806595, -160207113742.92126, -152537646.42665446, 164201246235.66266
 9696.516641562186, 57446419750.71404, -154954819870.03766, -176364526.441603, 165260758946.51227
 9705.585579815011, 77862469126.6622, -146908664773.5916, -197013211.67306837, 166267130540.78223
 9714.654518067837, 96980432180.22246, -136219056546.09828, -217118133.71986818, 167215079261.57806
 9723.723456320666, 114411427096.97028, -123158127392.98723, -233445212.44880018, 168101021680.35693
 9732.792394573495, 129950183531.91255, -107925902662.23851, -247409108.8468642, 168923390555.31616
 9741.86133282632, 143295699824.36996, -90871038790.5043, -257196727.87766653, 169679902844.08496
 9750.930271079145, 154305823006.35437, -72226307072.90938, -262743653.8853376, 170373106684.37732
 9759.99920933197, 162777140967.51947, -52392468012.47728, -263967215.98946968, 171001280710.66977
 9769.068147584796, 168632327222.94577, -31619547144.077404, -259402271.20914993, 171571340368.2605
 9778.137085837625, 171770457391.51636, -10336605454.20848, -250657411.40299484, 172081371083.40518
 9787.206024090454, 172178352927.25488, 11203532173.483147, -234923114.25652164, 172542631076.42188
 9796.27496234328, 169858493607.92465, 32566608486.025482, -215466694.2919289, 172952416187.03046
 9805.343900596105, 164859511887.32935, 53510697216.84457, -188157316.65498295, 173326538012.89954
 9814.41283884893, 157283922305.1475, 73618822905.60927, -157906860.9076252, 173660554635.40317
 9823.481777101755, 147237511326.41754, 92673251320.65567, -119437672.43934512, 173974798512.01422
 9832.550715354584, 134915489552.07509, 110295720434.53581, -79122123.33174844, 174262277982.24078
 9841.619653607413, 120473546456.10112, 126305340108.43735, -30588101.82480736, 174547744961.80225
 9850.688591860238, 104187863326.78978, 140382352163.40918, 18414594.631940313, 174820811125.65103
 9859.757530113064, 86253754382.16368, 152394098221.3995, 75221318.75449273, 175110470777.67502
 9868.826468365893, 67012203652.45427, 162096393190.2826, 130888746.33337086, 175402090225.63162
 9877.895406618722, 46684879362.49362, 169414102182.28854, 193392414.55433962, 175728920158.1444
 9886.964344871547, 25657179607.48734, 174191389916.32874, 252996874.3200374, 176070994754.42215
 9896.033283124372, 4161045451.8898773, 176416460644.00684, 318316377.3166832, 176465813150.1033
 9905.102221377198, -17397078672.49461, 176029032196.02246, 378923080.67145246, 176887032042.78812
 9914.171159630023, -38792961519.71629, 173081664832.39078, 443393562.26110107, 177376303835.86557
 9923.240097882852, -59623603857.83273, 167610320485.30667, 501399727.3543408, 177900098571.8377
 9932.30903613568, -79690477619.85953, 159727801046.484, 560886335.2483693, 178504502027.00092
 9941.377974388506, -98617658735.05777, 149559728970.6379, 612349381.1438504, 179147788476.2175
 9950.446912641331, -116248543767.2344, 137269223055.06097, 662229376.464649, 179880521663.38007
 9959.515850894157, -132254500989.79736, 123058998279.49077, 702851231.7019541, 180652329322.0044
 9968.584789146982, -146533928989.24622, 107127762577.39447, 737990915.9642954, 181518854366.3057
 9977.653727399811, -158819816824.05978, 89738216235.47491, 763089282.6109692, 182420568945.51663
 9986.72266565264, -169071607105.46188, 71107353177.89511, 776878285.39332, 183417740540.71188
 9995.791603905465, -177093663987.93005, 51537882571.949615, 780420524.091351, 184442208349.56506
 10004.86054215829, -182906612747.82947, 31246502595.19064, 763933516.0754097, 185557959963.27588
 10013.929480411116, -186389570972.1611, 10556259420.371965, 737713418.6248064, 186689718520.39548
 10022.998418663941, -187616581824.63324, -10333843392.126324, 678649466.5822184, 187902183755.03458
 10032.06735691677, -186541623672.65616, -31097982337.5959, 611256274.2925091, 189116988930.48495
 10041.1362951696, -183275341048.71692, -51567169930.52039, 493092634.7070179, 190392402137.0419
 10050.205233422424, -177847132993.67157, -71428911942.72258, 369108135.6491097, 191655494093.4533
 10059.27417167525, -170379324271.60638, -90546092672.20291, 175314750.1607819, 192944913829.60574
 10068.343109928079, -160980154594.7185, -108637742177.59592, -20472939.176062375, 194208057551.49942
 10077.412048180908, -149787539548.2502, -125532021849.34654, -227039176.03255212, 195434508366.07874
 10086.480986433733, -136960817191.21756, -141057693018.4263, -431136042.7649883, 196610589958.05408
 10095.549924686558, -122605129829.35179, -155115393256.5469, -706231881.8904378, 197720261604.81482
 10104.618862939384, -106957581224.26366, -167539609427.6875, -973896651.4318488, 198772214816.89713
 10113.687801192209, -90118546268.08246, -178245901188.59732, -1297770040.4185662, 199736421013.00784
 10122.756739445038, -72358293893.7113, -187131166716.792, -1608390819.1420991, 200639934143.28964
 10131.825677697867, -53775041093.94095, -194128241214.32767, -1957760254.080103, 201448161835.3359
 10140.894615950692, -34655849317.98267, -199192002215.87094, -2287637832.3362093, 202197217897.70053
 10149.963554203518, -15097198174.091122, -202274042759.20294, -2639295258.944299, 202853838135.54904
 10159.032492456343, 4609008775.269596, -203383138304.1464, -2965214197.6953835, 203456964500.04425
 10168.101430709168, 24369151882.358166, -202490211117.25406, -3297138910.578086, 203977970101.60486
 10177.170368961997, 43895738544.874115, -199654655392.59833, -3597435966.123267, 204454784311.5135
 10186.239307214826, 63099831352.023674, -194866661285.845, -3889862813.055517, 204865164022.70654
 10195.308245467651, 81706578362.32753, -188233341544.65274, -4145457435.1155972, 205243612894.75348
 10204.377183720477, 99634379001.35165, -179763654371.43207, -4380853001.528644, 205575224151.59296
 10213.446121973302, 116628581873.90144, -169609237995.0987, -4575194857.229273, 205889417239.3933
 10222.515060226127, 132618155612.88235, -157796849608.4723, -4738996155.786722, 206179240053.61465
 10231.583998478956, 147375901702.5011, -144518559226.96194, -4858776488.227575, 206467619913.20752
 10240.652936731785, 160845136140.83725, -129817149733.15572, -4939657534.491094, 206756016603.05582
 10249.72187498461, 172832807641.3919, -113919810646.59634, -4975036631.504196, 207059541302.61072
 10258.790813237436, 183300543875.25565, -96882438290.76639, -4964987165.335336, 207388397292.81052
 10267.859751490261, 192095273792.88254, -78960636655.27513, -4909619427.692239, 207748599796.7102
 10276.928689743087, 199201124583.20834, -60219475529.05954, -4804287607.013685, 208159925172.01956
 10285.997627995916, 204508977640.36786, -40934573696.10225, -4655589472.200518, 208617438802.52142
 10295.066566248744, 208028789634.70547, -21174754813.232105, -4454165224.589351, 209151110793.438
 10304.13550450157, 209697466791.6209, -1226271868.380497, -4213102465.847428, 209743370703.1187
 10313.204442754395, 209553607256.38403, 18844569184.96031, -3918321048.11679, 210435703581.3213
 10322.273381007224, 207578923677.37363, 38751072703.88266, -3589301704.4469833, 211195497768.02548
 10331.342319260053, 203842115413.16544, 58436251735.6552, -3206645002.764455, 212077075859.69983
 10340.411257512878, 198365310959.7175, 77623002962.00986, -2796610389.160055, 213030392692.34418
 10349.480195765704, 191248241845.2561, 96270094485.89162, -2334421036.384618, 214124427898.35815
 10358.549134018529, 182544912807.36456, 114119185278.30157, -1852861197.8773723, 215288798443.04547
 10367.618072271354, 172386097626.41867, 131149929271.84583, -1321985210.3268676, 216607982880.99088
 10376.687010524183, 160845906714.53003, 147130353428.228, -780504469.5954267, 217989347891.04175
 10385.755948777012, 148085156603.50998, 162063579180.43927, -194195045.92263335, 219530988734.56668
 10394.824887029838, 134184324530.64038, 175749899714.93512, 393625104.99379945, 221119006736.81866
 10403.893825282663, 119330915695.98918, 188215713097.4428, 1018838328.4628874, 222858834532.44955
With respect to Earth
 9497.0, 0.0, 0.0, 0.0, 0.0
 9506.068938252825, -616491.6925811768, 25700.168395996094, 43138.15765707474, 618533.2701829654
 9515.13787650565, -82764939.86218262, -16285253.739959717, 2627125.229091975, 84392810.98965071
 9524.20681475848, -163913130.53967285, -30321535.412368774, 5142832.550507976, 166773374.9725115
 9533.275753011309, -317561677.3878021, -80223330.9389801, 9078456.7015295, 327663882.886688
 9542.344691264134, -473514715.3281555, -118868674.18818665, 12782649.803994643, 488374183.87090546
 9551.41362951696, -694730169.2968597, -203890650.8717804, 16220671.997821314, 724213032.0867076
 9560.482567769785, -936431796.169342, -267172922.24860382, 19253565.453476764, 973990030.2582517
 9569.55150602261, -1247429601.9736633, -386439729.68359756, 20335777.65753216, 1306074201.7247875
 9578.620444275439, -1615525146.5818787, -487363978.7743664, 20924303.386704173, 1687567176.0014176
 9587.689382528268, -2067995248.1707764, -668260369.2813492, 17831839.257520106, 2173360127.107393
 9596.758320781093, -2622340625.128784, -865373545.6067963, 14322747.581236914, 2761475487.62164
 9605.827259033918, -3273015496.058975, -1193842032.745407, 5726550.5792967165, 3483952070.5620227
 9614.896197286747, -4055664323.1459656, -1612581597.9346771, -2993889.2494890997, 4364497849.169985
 9623.965135539576, -4921180297.716019, -2242825274.5503693, -17507915.505608566, 5408196303.934946
 9633.034073792402, -5906946723.339462, -3069233530.5909424, -31635019.719868302, 6656817169.800237
 9642.103012045227, -6914081382.166351, -4201940598.1027985, -51319698.42570469, 8090949255.844481
 9651.171950298052, -7966944983.382507, -5644789473.276978, -69932226.10449775, 9764258859.84749
 9660.240888550878, -8918627207.101315, -7476222549.762543, -93225176.22375925, 11638062802.988634
 9669.309826803707, -9771878670.951572, -9705649277.822174, -114662341.5590194, 13773249003.646894
 9678.378765056535, -10342432350.317041, -12359693929.124481, -139282473.86254528, 16116678955.356972
 9687.44770330936, -10611523141.197891, -15437034783.723541, -161252166.22189248, 18733191627.46114
 9696.516641562186, -10376460875.532639, -18896517895.529297, -184562269.27142102, 21558835592.600014
 9705.585579815011, -9605752194.123215, -22711516611.059296, -204503268.0111654, 24660196340.985455
 9714.654518067837, -8103477774.16011, -26764542195.285507, -223725235.2497765, 27965284263.53669
 9723.723456320666, -5841409725.195435, -30994265235.267227, -239013753.61044765, 31540825490.562504
 9732.792394573495, -2659246411.368515, -35207559214.58937, -251806831.50609034, 35308741467.31354
 9741.86133282632, 1447515423.0977478, -39307332728.6276, -260317993.3085246, 39334837899.714096
 9750.930271079145, 6574347233.194397, -43036364079.7025, -264512223.54440388, 43536428901.09067
 9759.99920933197, 12680685874.612701, -46270799964.27101, -264338461.03958914, 47977667704.94548
 9769.068147584796, 19771546194.372406, -48712308819.40106, -258364731.48379204, 52572519644.4623
 9778.137085837625, 27743547071.992554, -50229906107.170074, -248233628.6181699, 57383006993.40672
 9787.206024090454, 36493706428.94177, -50517766238.788574, -231169672.8593873, 62320853284.404915
 9796.27496234328, 45846847272.308655, -49466767246.054596, -210473417.28979754, 67445820965.01696
 9805.343900596105, 55587902216.92331, -46805064741.04783, -182045583.66010165, 72668852329.49834
 9814.41283884893, 65473986144.06656, -42479843160.59766, -150827041.5133094, 78047438685.32039
 9823.481777101755, 75190787261.76122, -36296917862.650955, -111565699.29879059, 83493312200.89859
 9832.550715354584, 84448380067.31184, -28293344041.378677, -70655264.57137015, 89062041326.27649
 9841.619653607413, 92864453578.69748, -18390703704.260254, -21740029.563733652, 94667973432.60727
 9850.688591860238, 100138702030.73898, -6740297079.65332, 27419306.616563264, 100365292810.52034
 9859.757530113064, 105867580229.35742, 6596621566.29248, 84153102.89387223, 106072932652.27013
 9868.826468365893, 109788084418.0373, 21347154899.891724, 139519164.14581817, 111844284467.73315
 9877.895406618722, 111530432452.89896, 37307649774.21362, 201500288.5627, 117605011360.79333
 9886.964344871547, 110918439626.95984, 54097671909.30577, 260374219.1237915, 123407966315.06577
 9896.033283124372, 107668578734.9151, 71391729585.85309, 324773928.2131685, 129187489247.83943
