With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.360221417748, -26771732501.504852, -149509240543.36737, 9080971.476465374, 151887256711.8475
 10046.720442835496, 31414173911.551342, -148305955541.96338, -50812285.89704786, 151596534767.94385
 10070.080664253244, 84761236060.96269, -124359458431.45042, -102891251.87059432, 150498347587.45892
 10093.440885670992, 124084989181.18059, -80772605798.04276, -192486360.66246164, 148058554087.55942
 10116.80110708874, 142948233776.6374, -23978418443.94529, -250296163.91868654, 144945592341.06702
 10140.161328506489, 136172791302.05927, 37276836566.24507, -61451067.536583245, 141182843899.72614
 10163.521549924237, 103719853201.06738, 91354204379.81628, 138543651.31122476, 138215114225.12204
 10186.881771341985, 50004853686.65811, 127465209200.4407, 530129855.8839632, 136923869308.46024
 10210.241992759733, -14009120206.106438, 137310610503.80484, 812458949.2655455, 138025792138.35718
 10233.602214177481, -75873892283.27388, 119831311694.30351, 1314868267.9933996, 141838357545.31757
 10256.96243559523, -123791296191.23541, 79954138135.70581, 1573743977.3042002, 147375119636.37488
 10280.322657012977, -151083485038.94424, 27334773947.87494, 1661261413.509756, 153545332419.38138
 10303.682878430725, -156074570409.0023, -29485035392.693893, 1502951992.6156042, 158842367475.29022
 10327.043099848474, -139699600731.33334, -81938051968.69247, 756140215.943048, 161958002435.64462
 10350.403321266222, -105653814606.4103, -124078340778.04616, -86865668.79107118, 162966778015.53015
 10373.76354268397, -57864050620.2322, -150373100201.58868, -1198669544.7322242, 161126516834.11795
 10397.123764101718, -2711583976.565712, -157361483945.15817, -2155541128.1153955, 157399605065.06754
 10420.483985519466, 53331831000.35461, -142194084755.21524, -2920177181.963402, 151894599548.4954
 10443.844206937214, 101083803314.8974, -105406227778.17645, -3237623900.8337026, 146078370594.53027
 10467.204428354962, 131761647103.2755, -49985895452.425644, -3005089638.2330694, 140956560525.86823
 10490.564649772707, 137445836084.27637, 14732214741.918884, -2205082198.660246, 138250708481.40573
 10513.924871190451, 115454911448.58357, 77304152757.79228, -913025489.1503015, 138948199796.70193
 10537.2850926082, 70662795984.48677, 124756158092.30971, 561469141.2228618, 143379374269.4364
 10560.645314025947, 12217054020.967636, 150417284026.34143, 2014293598.3633077, 150926051831.7256
 10584.005535443695, -48394360136.544266, 152789198922.78632, 3160266320.6844745, 160301405744.64706
 10607.365756861444, -103883822858.51192, 135188643179.40001, 3955785058.601724, 170538752580.80103
 10630.725978279192, -148272391986.30402, 102844592852.17233, 4324230894.664485, 180500447304.43097
 10654.08619969694, -179920606793.59756, 60352724528.25101, 4292263799.182655, 189821757539.75378
 10677.446421114688, -197433038751.07886, 13020957393.184052, 3921612481.557675, 197900806381.3173
 10700.806642532436, -201380079501.32324, -36276355313.993256, 3179346139.053981, 204646081361.69693
 10724.166863950184, -192654970166.4295, -83336637043.16083, 2236257547.88743, 209918873499.5304
 10747.527085367932, -172122614488.91776, -126435183977.29198, 1003765637.3188965, 213572137020.08728
 10770.88730678568, -142055549452.3857, -162552685780.34665, -284766093.15048504, 215877826272.9897
 10794.247528203428, -103371281942.00916, -190372050589.04123, -1705864786.4692273, 216633445133.66476
 10817.607749621176, -59206810175.18715, -208101984462.4164, -3036591879.0807867, 216381845815.57794
 10840.967971038925, -10779831091.848587, -214661703455.5297, -4311503319.926279, 214975442201.374
 10864.328192456673, 38221242537.6805, -209586253730.63293, -5352482053.069649, 213110089385.96472
 10887.68841387442, 86102734893.8317, -192287054824.5335, -6152533877.537828, 210774396173.7404
 10911.048635292169, 129024409909.16248, -163949009683.38406, -6598970828.377705, 208734574387.09985
 10934.408856709917, 165047402231.32614, -124965783979.49994, -6665042761.827345, 207126808848.92035
With respect to Earth
 10000.0, 0.0, 0.0, 0.0, 0.0
 10023.360221417748, -1789541.4118270874, 1553527.8319702148, -229620.62100201845, 2380889.0816120594
 10046.720442835496, -574033325.276226, 388545395.8258362, -60093533.45132236, 695767932.508967
 10070.080664253244, -1130041627.0944977, 948147868.5778503, -110730840.08561136, 1479270015.4472022
 10093.440885670992, -2618273440.8338013, 2068409539.3896027, -197681094.27561504, 3342566625.9100337
 10116.80110708874, -5056124081.49704, 3664193273.9880943, -252033551.3943969, 6249337883.941174
 10140.161328506489, -9985910253.821777, 5426620156.742516, -59444621.66176185, 11365304377.181967
 10163.521549924237, -17309035905.41426, 5117598928.131531, 143988701.3724444, 18050298488.1208
 10186.881771341985, -26252062062.27591, 874971893.7820129, 538141161.9793992, 26272151306.02576
 10210.241992759733, -32924368953.284084, -8721627277.083954, 821721753.2685606, 34069870559.955853
 10233.602214177481, -34303476734.720665, -21277364666.505356, 1323839163.968641, 40388207602.876236
 10256.96243559523, -28689162409.829056, -32618987184.594315, 1580917012.3072073, 43469134605.212456
 10280.322657012977, -18268529716.39662, -37953761017.38118, 1665430962.1083343, 42154487467.56268
 10303.682878430725, -7371946346.649292, -36731456678.027176, 1503415821.0423875, 37494076355.58747
 10327.043099848474, 864670864.3961487, -29940291602.251175, 752804432.3122685, 29962233418.83707
 10350.403321266222, 4485960719.177734, -21047274003.2238, -93490253.83327706, 21520230643.93939
 10373.76354268397, 4696931846.698143, -12319679709.035736, -1207565912.1063445, 13239859981.806276
 10397.123764101718, 2660521143.5121, -5448439628.865631, -2165352584.423255, 6438370831.144853
 10420.483985519466, 690600908.881134, 480526016.4535217, -2929412583.8528395, 3047834141.529278
 10443.844206937214, -1573718871.6124573, 6366038085.0481415, -3244875130.9624877, 7316573419.483427
 10467.204428354962, -5218073779.106659, 13818063807.60939, -3009238143.42356, 15073907773.341331
 10490.564649772707, -12654148759.036621, 20718464132.23617, -2205472287.0679264, 24377168515.30566
 10513.924871190451, -24137300731.487625, 24560377327.29268, -909580867.3470905, 34447768554.95155
 10537.2850926082, -36029357471.29736, 21777101160.69548, 568209440.9651982, 42103201739.61236
 10560.645314025947, -44152439373.82782, 14058626357.059448, 2023238403.1561208, 46380775881.20916
 10584.005535443695, -45109974765.20613, 5674759063.1979065, 3169937940.0118885, 45575884196.43011
 10607.365756861444, -41501608718.02745, 1911970947.7318878, 3964566214.260557, 41734361674.24248
 10630.725978279192, -37214011876.409256, 5687964732.002045, 4330646261.92213, 37894460278.19803
 10654.08619969694, -38590381339.73837, 15442995115.39846, 4295235732.0938015, 41786991756.704666
 10677.446421114688, -48922445678.63483, 27725617896.84312, 3920637265.2219534, 56369202367.12747
 10700.806642532436, -69521283554.05516, 35714942163.382996, 3174561256.2363997, 78223038805.1163
 10724.166863950184, -98212955846.19203, 34638292401.66287, 2228399325.436517, 104166029779.87962
 10747.527085367932, -129724050143.93541, 19290014545.237076, 994037930.1080786, 131154191539.2269
 10770.88730678568, -158190937912.35944, -11333477283.355438, -294882400.1969373, 158596681871.1988
 10794.247528203428, -175594056966.88202, -56621234296.68004, -1714831817.30669, 184505223946.45035
 10817.607749621176, -176527973358.17554, -112153958662.69922, -3043038370.7755213, 209164757796.77893
 10840.967971038925, -155194201339.41895, -171217997432.05164, -4314428464.955241, 231126495813.44272
 10864.328192456673, -110805000893.67259, -225382193953.89383, -5351416200.416127, 251204138560.3897
 10887.68841387442, -43916603054.24446, -264787794517.4124, -6147631313.370833, 268475394626.74158
 10911.048635292169, 39010446705.09227, -281409779501.69305, -6591011051.974953, 284177269284.5253
 10934.408856709917, 129820690957.04942, -268055100157.41684, -6655325577.643396, 297911466512.3062
