With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.357804947962, -26777711936.17511, -149508078730.62274, 9091911.098544663, 151887167150.22937
 10046.715609895924, 31406681471.394745, -148304121284.61493, -65212026.239601694, 151593193394.8744
 10070.073414843886, 84754033426.35402, -124360526962.88724, -129489501.87951523, 150495194661.0045
 10093.431219791848, 124080861041.70172, -80783472482.58994, -229690567.1494798, 148061076117.09464
 10116.78902473981, 142953202143.40213, -24000495454.122734, -291983597.8139695, 144954223945.06876
 10140.146829687772, 136164404586.36626, 37234717144.44423, -171283448.79994723, 141163729673.0511
 10163.504634635734, 103694406477.82086, 91297076700.37564, -18545551.485702276, 138158193722.84546
 10186.862439583696, 49962717407.031845, 127382234175.26305, 393078974.41266394, 136830775870.25735
 10210.220244531658, -14076083191.675041, 137170771568.68182, 723525277.1358213, 137893002649.13046
 10233.57804947962, -75934485099.61792, 119672619250.28807, 1238973976.6324062, 141736081793.18097
 10256.935854427586, -123807571544.1755, 79761455824.96373, 1524634852.5859282, 147283838619.23715
 10280.293659375551, -151120379400.8515, 27136885047.480415, 1539291446.2554724, 153545267001.27878
 10303.651464323513, -156130746165.7024, -29660647580.431854, 1326008426.496601, 158928670199.86264
 10327.009269271475, -139879832801.29288, -82005628555.20184, 577433374.8685063, 162146921551.27026
 10350.367074219437, -105997365612.40912, -124066916459.19254, -244509037.21812904, 163181190892.61566
 10373.7248791674, -58354492660.87565, -150401161812.05557, -1328428281.302317, 161330471423.79172
 10397.082684115361, -3315289481.3449707, -157500154476.3957, -2241468026.553126, 157550988519.10666
 10420.440489063323, 52709255782.23118, -142509842056.93106, -2960657656.8178363, 151973965605.85297
 10443.798294011285, 100548601920.58392, -105887482929.03284, -3227354359.099605, 146056825261.22998
 10467.156098959247, 131408204711.29645, -50553122740.292145, -2952742265.6357007, 140827742902.91068
 10490.51390390721, 137276379304.1058, 14205685753.772644, -2119307059.8326163, 138025712405.31064
 10513.871708855171, 115387047106.63022, 76908199426.07407, -810855797.5098857, 138671191190.06958
 10537.229513803133, 70583171101.67734, 124484168120.09142, 660811225.3986523, 143103909194.66684
 10560.587318751095, 12070947957.366257, 150200995023.93445, 2095266296.7789989, 150699823595.19815
 10583.945123699057, -48596080100.61666, 152563777949.5119, 3208873910.617729, 160148625392.62634
 10607.30292864702, -104099953168.24567, 134928414196.1419, 3972128212.2207923, 170464820445.89404
 10630.660733594981, -148467987651.43283, 102560065852.34547, 4305946978.514095, 180498896518.19266
 10654.018538542943, -180074140465.31946, 60064242047.303566, 4251189375.820667, 189874911055.01474
