With respect to sun
t, X, Y, Z, R
 9642.655066060659, -63929810999.079605, -137407918738.59312, 8233273.135878792, 151551829201.2229
 9657.193850084623, -29033410544.511623, -149072076035.86194, 8839763.639290255, 151873048496.53012
 9671.732634108586, 7945713001.354889, -151878687726.8637, -8436779.502670558, 152086390620.3094
 9686.27141813255, 44455824234.78113, -145689181545.7085, -25214350.90179987, 152320906521.7761
 9700.810202156514, 78670785363.81302, -130752153590.44402, -53597084.995908886, 152594957357.52777
 9715.348986180477, 108275429333.29561, -108147709367.85522, -78839240.13104102, 153034315937.4699
 9729.887770204441, 131819772370.40096, -78968679647.80002, -106925645.23703428, 153663646273.91476
 9744.426554228405, 147798864156.66006, -45251267888.637085, -128876803.14011244, 154571013132.34134
 9758.965338252368, 155540773963.71616, -8613182665.258217, -144977921.7794298, 155779139487.46396
 9773.504122276332, 154710934508.61542, 28508690343.14068, -153091589.27220416, 157315740212.62106
 9788.042906300296, 145550272037.36346, 64493861825.94856, -148368673.58680075, 159199126620.2122
 9802.581690324256, 128866087621.22014, 97158734013.18912, -135978096.70488825, 161388681833.29462
 9817.120474348216, 105597756459.31752, 125358229289.03433, -106887826.38272494, 163907239756.91516
 9831.65925837218, 77318032148.5664, 147630026874.59222, -72722809.12224971, 166651457296.1381
 9846.198042396143, 45246490881.80252, 163521594572.90805, -19717303.279279485, 169666016684.41327
 9860.736826420107, 11228663222.33641, 172430796224.38373, 34151610.528001025, 172796017114.597
 9875.27561044407, -23626020039.201088, 174534535220.09708, 106654747.20815322, 176126386957.27322
 9889.814394468034, -57590277211.67128, 169967122720.46133, 175107268.47252828, 179458890829.47375
 9904.353178491998, -89894729117.24207, 159321847543.33774, 260714153.98973888, 182933270346.19748
 9918.891962515961, -119141314182.88324, 143235178665.2467, 337449958.76048493, 186309106124.6452
 9933.430746539925, -144971011711.62552, 122489037489.86548, 427709780.83895564, 189790256540.06204
 9947.969530563889, -166375313399.84235, 97992069441.38356, 504917011.57461894, 193089216486.80765
 9962.508314587853, -183387021456.36694, 70539013232.87488, 587579498.794871, 196486379365.5252
 9977.047098611816, -195348179723.81842, 41135425930.691284, 654066327.5653218, 199633319840.82593
 9991.58588263578, -202604587416.1334, 10479845680.78598, 705086712.590036, 202876669814.02026
