Ux, Uy, Uz, Umag
 -0.37206149602316174, 0.925854931499442, -0.06605283486269686, 1.0000000439991132
 -0.9845015739095024, -0.17452932686597813, -0.01721016711822553, 1.0000000124094082
 0.601431399672408, -0.7927741996865865, 0.09894313695701216, 1.0000002022757362
 0.39635345885594186, 0.9068804059543718, 0.143080018120522, 1.0000000133182019
 -0.8552720331633229, 0.5108812942175439, 0.08666131776915642, 1.0000000657450996
 -0.351921091683503, -0.9313648559352917, -0.09333518280598586, 1.0000002029962305
 0.9747338666914429, -0.07494549676710091, -0.21042198476163979, 1.0000001750159582
 0.5783115619903958, 0.7899097814313775, -0.20395680517641213, 1.000000051955252
 0.45659720040543683, 0.8846305478061436, -0.09459283169963956, 1.0000000066694184
 0.21529331942441013, 0.975144583236232, 0.05236530200199702, 1.0000001482287422
 -0.4049910792943957, 0.9080369962881994, 0.10700976262335825, 1.000000025116421
 -0.8773360810649381, 0.45947395226715215, 0.13843833727606017, 1.0000000425890696
 -0.9735493495952339, -0.2124782893302074, 0.08399289963789097, 1.000000083361784
 -0.5169950052879978, -0.854503003162528, -0.05041183077983402, 1.0000002852945047
 0.5937755943670332, -0.7615605537573173, -0.2597232379291773, 1.0000000469127446
 0.9473201543536477, -0.04691633500898598, -0.316833524257405, 1.0000000497143298
 0.8334843039944714, 0.5105989257481516, -0.2111698093547631, 1.0000000181816207
 0.5249256716205164, 0.8423799492935133, -0.12185717111137674, 1.0000000549246284
 0.4332911187648578, 0.8992190354923839, -0.060530740525680755, 1.0000000189704712
 0.718803902930851, 0.6951739176801268, -0.0073678197928594815, 1.0000000557299284
