Ux, Uy, Uz, Umag
 -0.838820754979158, 0.5358040052054487, -0.09641236779322684, 1.0000007678204559
 -0.9751627190287495, 0.19930962895876705, -0.09662124137921621, 1.0000011605317696
 -0.8302832739024815, 0.5273541202579012, 0.1803576497447007, 1.000000782448014
 -0.6730819294498629, 0.6370660057185836, 0.3756429901116685, 1.0000000177071078
 -0.7502589941671719, 0.5320377088910817, 0.3924969449988383, 1.0000032669167782
 0.05334995973854968, 0.9983383146512556, -0.021923871768717323, 1.0000031324241667
 0.4803063727143167, 0.7483338632482591, -0.4575014930597731, 1.0000026993493416
 0.8057497289729557, 0.4535299813103646, -0.38089147626350944, 1.0000001931887648
 0.7939144324814951, 0.5889875075641029, -0.15097574441921863, 1.0000000427859619
 0.4377217760380539, 0.8990896051887876, -0.006128644525049619, 1.0000000158300761
 -0.21885620846363596, 0.9741212067405911, 0.05647972405813131, 1.0000000623172514
 -0.8129589141695096, 0.5751751217940171, 0.09094751129638781, 1.0000000333347179
 -0.9948035620668568, -0.0706402016602779, 0.0733202139178572, 1.000000009480236
 -0.7488301542691431, -0.6626805596444877, 0.010391329732301077, 1.0000000519035412
 -0.1380501529770115, -0.9865322430460749, -0.0877285269836548, 1.000000002876609
 0.5392875005002417, -0.8286815258110578, -0.14985357904621363, 1.0000000872846466
 0.9140838926312203, -0.38458864537761517, -0.12861745711647482, 1.0000001195981636
 0.9921753273981327, 0.07312760636061416, -0.10119549865655816, 1.0000000280289867
 0.8805731264793033, 0.47005274049517964, -0.06034399343071852, 1.0000000037338652
 0.6218060938555923, 0.7830640581685607, -0.012957057181477515, 1.0000000114410843
