With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.357804767445, -26777722320.941956, -149508085842.41174, 9107602.557730904, 151887175982.3977
 10046.715609534891, 31406932303.72929, -148303673002.01718, -65150743.418486536, 151592806779.3444
 10070.073414302333, 84754463206.65167, -124359529698.66457, -129391957.86708269, 150494612536.79306
 10093.431219069775, 124081218137.84192, -80782075012.0933, -229592118.4064584, 148060612758.32617
 10116.78902383722, 142953246327.49536, -23998804259.545372, -291900090.8465308, 144953987344.6763
 10140.146828604666, 136163821290.1931, 37236090634.32623, -171033908.66206974, 141163529024.57956
 10163.504633372111, 103693189581.99052, 91297836983.75322, -18177328.31337264, 138157782748.61633
 10186.862438139557, 49960162433.85532, 127381424978.58833, 393064371.8800044, 136829089595.71928
 10210.220242906998, -14079763889.880272, 137167592748.05048, 723127634.4539591, 137890214174.41312
 10233.57804767444, -75938098638.3982, 119666163883.89006, 1238594036.7059999, 141732564072.93594
 10256.935852441886, -123809410314.53418, 79751301490.71391, 1524326851.1179633, 147279882347.33374
 10280.293657209331, -151119964169.42786, 27123743807.018394, 1538027346.9231355, 153542523676.0091
 10303.651461976777, -156126961783.18146, -29675102513.688393, 1323960501.80867, 158927633771.64862
 10327.009266744222, -139871578887.06808, -82019675394.66824, 575567081.7319628, 162146899475.98022
 10350.367071511668, -105985667103.29694, -124078810239.38608, -245958871.4340843, 163182637794.34042
 10373.724876279113, -58341210288.41035, -150409511291.48425, -1329061208.074862, 161333456879.0815
 10397.082681046555, -3302496531.8089294, -157504973229.21375, -2241214289.0595937, 157555533437.4754
 10420.440485813997, 52719658679.182, -142512151238.33014, -2959775727.92235, 151979722115.10895
 10443.798290581442, 100555985675.97762, -105889339782.04855, -3226031101.60595, 146063225390.28802
 10467.156095348888, 131413395409.78217, -50556417630.20801, -2951166745.8150024, 140833736163.9226
 10490.513900116333, 137281463695.66484, 14200390398.66021, -2117847981.0698843, 138030201919.61407
 10513.871704883779, 115393865693.74371, 76902215681.93044, -809881260.8142473, 138673540822.2943
 10537.22950965122, 70591581791.50453, 124479343560.82307, 661096545.6913576, 143103862427.96814
 10560.587314418663, 12079694091.902748, 150198417195.41977, 2094907305.15074, 150697950131.97922
 10583.945119186108, -48588393652.2095, 152563039327.02487, 3207911663.7096004, 160145570227.97595
 10607.302923953554, -104093983833.51813, 134928666288.65494, 3970817746.4878216, 170461344152.69568
 10630.660728720999, -148463723600.9854, 102560400360.79062, 4304403913.321805, 180495542439.92972
 10654.018533488445, -180071441223.57498, 60064328853.4313, 4249879713.6989503, 189872349283.74765
 10677.37633825589, -197545239587.45435, 12755284525.391197, 3860293396.0714374, 197994244441.83264
 10700.734143023335, -201456277019.3701, -36501644769.216896, 3111381400.4469886, 204760060352.55588
 10724.091947790777, -192713782193.81226, -83511573322.23508, 2166281073.4023666, 210041608972.81314
 10747.44975255822, -172180146224.44937, -126557964276.62607, 940617023.5254178, 213690911917.42682
 10770.807557325665, -142126345105.66632, -162629400189.349, -337489763.1359608, 215982253156.09293
 10794.16536209311, -103468737882.94331, -190422183005.04825, -1747330936.515039, 216724342575.7684
 10817.523166860556, -59333802260.63827, -208137453273.93076, -3064733496.7632914, 216451131060.7279
