With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.35782512499, -26777651801.227303, -149508098175.95685, 8983050.869191783, 151887175682.72354
 10046.715650249978, 31407039286.055515, -148303692516.01965, -65317550.97021147, 151592848106.31537
 10070.073475374964, 84754586803.43959, -124359532040.18437, -129575420.3114272, 150494684235.9057
 10093.43130049995, 124081323624.0213, -80782109053.04102, -229766444.2002898, 148060720003.5357
 10116.789125624939, 142953323388.9806, -23998868494.15863, -292036658.9555874, 144954074252.38022
 10140.146950749928, 136163892117.09865, 37236446834.93611, -172210662.75976384, 141163692732.5163
 10163.504775874913, 103693298007.10115, 91298572286.1181, -20169762.418284833, 138158350308.23267
 10186.862600999899, 49961189895.65217, 127383242562.19153, 390932697.5677498, 136831150728.99725
 10210.220426124888, -14077659161.144432, 137171258371.37384, 721300589.9975562, 137893636130.11545
 10233.578251249877, -75936397297.03693, 119671737051.52866, 1237273195.445152, 141736346532.3691
 10256.936076374863, -123809531885.98859, 79759477956.0928, 1523778533.9672842, 147284406542.8403
 10280.293901499848, -151120598236.70044, 27134108909.92022, 1538623062.1877377, 153544985065.22815
 10303.651726624837, -156129030376.8275, -29663818466.502937, 1325626038.647354, 158927573242.70798
 10327.009551749827, -139875413135.1272, -82008820918.44333, 577630948.7069683, 162144724137.63184
 10350.367376874812, -105990077356.73438, -124069286741.23505, -243758639.6902014, 163178257831.24344
 10373.725201999798, -58344320885.15942, -150401304810.3118, -1326465634.0507927, 161326909656.36542
 10397.083027124787, -3303053315.556404, -157496770916.95862, -2238533601.6882644, 157547307318.0251
 10420.440852249776, 52721979078.82455, -142502034986.74304, -2957247636.6381288, 151970991860.07623
 10443.798677374765, 100559427400.43536, -105875187888.91548, -3223962936.204627, 146055290169.95792
 10467.156502499754, 131414646281.503, -50537780629.95578, -2949787816.8225737, 140828185305.5643
 10490.51432762474, 137277476033.06332, 14221165747.207794, -2117352822.2949371, 138028367244.53387
 10513.872152749726, 115383925579.71622, 76920927778.35263, -810144581.2918125, 138675649436.77252
 10537.229977874715, 70578498638.33305, 124493048798.20404, 660122555.4500566, 143109326848.0479
 10560.587802999704, 12066860917.738129, 150206676427.3333, 2093425088.5551662, 150705133304.59265
 10583.94562812469, -48598695199.13248, 152567738861.37897, 3206194835.838517, 160153138594.46362
 10607.303453249675, -104101214371.03268, 134931689887.29678, 3969017608.850068, 170468111006.5595
 10630.661278374664, -148468360509.94766, 102563145479.22559, 4302765763.704117, 180500877217.5966
 10654.019103499653, -180074159963.5385, 60067325118.2263, 4248206936.386421, 189875838103.76486
 10677.376928624639, -197546574278.80072, 12758575858.656036, 3858735943.388468, 197995757808.87735
 10700.734753749624, -201457099646.80515, -36498164494.661575, 3110106876.232372, 204760229962.6657
 10724.092578874614, -192714056006.90408, -83508115242.47926, 2165370227.370641, 210040475914.0603
 10747.450403999603, -172180554046.85965, -126555156044.68358, 939763314.5550557, 213689573607.2894
 10770.808229124588, -142126671891.87885, -162627255250.12604, -338240192.45987725, 215980854289.63196
 10794.166054249574, -103468809986.90378, -190420591762.75143, -1748097246.4089339, 216722985055.49738
 10817.523879374563, -59333504105.55288, -208136295687.38937, -3065473270.777437, 216449946681.1805
 10840.881704499552, -10932401916.131828, -214707118233.1394, -4330676259.381045, 215028878963.96313
 10864.239529624538, 38050417419.178696, -209651232467.627, -5361127599.29826, 213143649284.00912
 10887.597354749523, 85930505466.51505, -192388433500.58804, -6156488603.348658, 210796734952.0958
 10910.955179874512, 128863146269.87596, -164086693068.22156, -6598190571.688316, 208743118275.68475
 10934.313004999502, 164918579933.99347, -125142880507.3714, -6665596435.41199, 207131138955.41397
With respect to Earth
 10000.0, 0.0, 0.0, 0.0, 0.0
 10023.35782512499, -1738242.0368728638, 1585552.8281555176, -327469.86669836566, 2375436.731049541
 10046.715650249978, -569309401.2329102, 393355756.9543457, -74598953.11586595, 695993498.2938304
 10070.073475374964, -1121729783.5971222, 958464593.5788116, -137415653.000878, 1481828311.9993021
 10093.43130049995, -2608838426.572632, 2079460664.6740112, -234962461.80885592, 3344458394.172025
 10116.789125624939, -5045871490.864258, 3673939943.449997, -293775942.29781336, 6248596491.586493
 10140.146950749928, -10003286066.119827, 5422248631.19994, -170206488.7285491, 11379608191.321089
 10163.504775874913, -17361340961.743088, 5096968129.335632, -14726931.312939037, 18094072537.26666
 10186.862600999899, -26338788359.088264, 818286207.718216, 398942388.73927027, 26354516113.412483
 10210.220426124888, -33048857301.614872, -8854047605.442993, 730562934.8342177, 34222139765.708794
 10233.578251249877, -34426150079.42801, -21454587680.871307, 1246245192.4830644, 40583398932.6582
 10256.936076374863, -28760336650.434677, -32857672225.728775, 1530954355.821112, 43693562564.51712
 10280.293901499848, -18339513663.244232, -38221115359.38809, 1542796858.1663613, 42421358333.57463
 10303.651726624837, -7431634872.972778, -36990623091.357834, 1326095010.8332827, 37753065061.65873
 10327.009551749827, 717387385.9812927, -30092376062.919983, 574300392.4403228, 30106404015.00189
 10350.367376874812, 4211372058.574829, -21106147678.09726, -250378834.29066965, 21523657077.412655
 10373.725201999798, 4304924868.173721, -12389015962.714325, -1335359318.1048305, 13183447165.04224
 10397.083027124787, 2172126967.0900803, -5587862292.66626, -2248344752.604283, 6402920793.631966
