With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.357804253112, -26777722474.56964, -149508082899.82748, 9120733.183656646, 151887173113.77722
 10046.715608506223, 31406504597.62281, -148304377104.17386, -65063290.22340491, 151593406956.00598
 10070.073412759331, 84753741239.99371, -124361085990.54808, -129243747.93141711, 150495491848.99423
 10093.43121701244, 124080559873.9118, -80784459405.73431, -229407616.12153047, 148061361765.83844
 10116.789021265551, 142953049994.2099, -24001821803.07007, -291710208.45294005, 144954292959.39847
 10140.146825518663, 136164425981.55779, 37233357454.060165, -171427010.77538145, 141163391845.79327
 10163.504629771774, 103694417385.575, 91295870794.51048, -19077788.703173548, 138157405103.83008
 10186.862434024886, 49962434464.37595, 127381317253.43683, 391993697.3584671, 136829815836.63173
 10210.220238277994, -14076806899.9234, 137169801267.54782, 722109379.3431828, 137892103886.45184
 10233.578042531102, -75935053013.99117, 119671332596.38617, 1238106046.9001632, 141735292105.44528
 10256.935846784214, -123807644026.51408, 79759715517.48505, 1524474965.047257, 147282955438.65634
 10280.293651037326, -151119976760.56607, 27134765733.257446, 1539414880.9051044, 153544497412.60135
 10303.651455290437, -156129593887.9104, -29662898868.65884, 1326394312.1790116, 158927961601.37302
 10327.009259543549, -139877771879.52994, -82008012348.2497, 577484347.6289468, 162146349460.80115
 10350.367063796657, -105994472441.73041, -124069031888.38919, -244800505.12094665, 163180920420.28134
 10373.724868049765, -58351051421.26846, -150402552720.1331, -1328866153.5438106, 161330527030.54672
 10397.082672302877, -3311741979.685402, -157500670932.18414, -2241996586.2958894, 157551437720.26053
 10420.440476555988, 52712423476.02044, -142509603836.9081, -2961250829.4279237, 151974852462.31558
 10443.798280809096, 100551064617.9722, -105886900756.96025, -3227929757.8413134, 146058111305.88922
 10467.156085062205, 131409945865.80212, -50552729895.280334, -2953213935.4233055, 140829236470.5092
 10490.513889315316, 137277845398.61096, 14205533842.684685, -2119603623.2204938, 138027159459.8692
 10513.871693568428, 115388821301.80576, 76907625507.94034, -810960118.0331638, 138672349799.81662
 10537.22949782154, 70585472542.07375, 124483637994.48317, 660915776.6337786, 143104583686.17404
 10560.587302074651, 12073584081.792412, 150200942499.97903, 2095543274.0356479, 150699986270.98636
