With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10023.357804774085, -26777701970.74131, -149508068363.2802, 9094347.710500399, 151887155188.51578
 10046.71560954817, 31406426225.087273, -148304713267.752, -65889900.3059886, 151593719946.2463
 10070.073414322254, 84753613475.39955, -124361854788.13731, -130743613.54517195, 150496056484.46628
 10093.43121909634, 124080844083.07779, -80784413391.86514, -232010797.90726864, 148061578893.5373
 10116.78902387042, 142953813343.93454, -24001042144.011017, -294987347.5852912, 144954923307.57968
 10140.146828644502, 136165855764.78049, 37234125905.50383, -173314178.72627485, 141164975988.75745
 10163.504633418586, 103697088244.76035, 91296764772.75618, -19223127.455809772, 138160000499.21185
 10186.862438192671, 49967643808.131905, 127383239058.0194, 394975093.36079335, 136833515726.13063
 10210.220242966756, -14069361668.199547, 137174412917.48006, 727608320.566546, 137895960458.86942
 10233.57804774084, -75927570967.58722, 119679731472.4118, 1244434589.4972625, 141738430835.79742
 10256.935852514926, -123802403193.67123, 79771831264.12665, 1530468377.7666035, 147285173840.46494
 10280.29365728901, -151118305334.5718, 27149159571.99897, 1542899577.734109, 153545431751.53635
 10303.651462063095, -156132160934.7738, -29648238813.98603, 1326851221.5490935, 158927751752.47833
 10327.00926683718, -139885217042.28683, -81993543776.4903, 576265095.5548586, 162145450905.8311
 10350.367071611261, -106005562831.99042, -124056375687.69257, -247544732.99408472, 163178506484.4259
 10373.724876385342, -58362843435.7469, -150393352204.3586, -1331536256.1557493, 161326237388.62573
 10397.082681159427, -3322183259.9212646, -157494566856.47757, -2244237450.043005, 157545587347.45367
 10420.440485933512, 52704532096.147804, -142504817523.2411, -2963075115.291849, 151967662793.58572
 10443.798290707597, 100545739932.72018, -105881156802.98688, -3228997746.925137, 146050305069.88525
 10467.156095481681, 131405748930.29765, -50544397253.493324, -2953434455.2230697, 140822333884.69553
 10490.513900255766, 137272040707.39285, 14216246292.207428, -2118857787.632915, 138022477795.96277
 10513.871705029851, 115379246206.0503, 76918265570.22437, -809427218.3366126, 138670275134.32617
 10537.229509803936, 70572928052.63893, 124491534109.65117, 662943476.7319429, 143105275000.43713
 10560.58731457802, 12060437615.788918, 150204969622.4639, 2098128390.92011, 150702983372.9725
 10583.945119352102, -48605125576.29088, 152565131021.79007, 3212041972.461088, 160152722891.66934
 10607.302924126183, -104106793107.66364, 134928336774.57773, 3975321155.104212, 170469010715.15012
