With respect to sun
t, X, Y, Z, R
 9560.735753622474, -143191078211.2472, 38914776522.44241, -2311992.3255384136, 148384786000.57504
 9579.182378315225, -148901927413.2609, -8280257637.360519, 449847.08853211626, 149131977302.41306
 9597.629003007976, -139655503194.46362, -55077022713.9688, -13007705.897375138, 150123742868.12292
 9616.075627700728, -116607314294.01994, -96449348607.63806, -25185043.06168065, 151326611103.23074
 9634.522252393479, -82029326138.1278, -128869975415.5841, -66266227.68461462, 152762185443.58914
 9652.96887708623, -39738520382.45941, -149215715404.208, -101150240.25913215, 154416611661.91882
 9671.415501778982, 6619017242.828918, -156081459278.93436, -156973973.43354678, 156221822933.7081
 9689.862126471733, 52420612601.191895, -149249407721.96088, -199048074.6315536, 158187692160.21948
 9708.308751164484, 94213930579.88617, -129588563519.06497, -241922361.4231411, 160217099701.23447
 9726.75537585724, 128357257621.43951, -99363994359.78743, -265118448.12566388, 162323317015.82492
 9745.202000549994, 152711970182.23682, -60956483449.04067, -270807877.354315, 164428440509.29874
 9763.648625242746, 165566756631.7732, -17934981047.689415, -256085753.46289188, 166535521816.3948
 9782.095249935497, 166455652604.1678, 26871906150.72903, -213543010.64927366, 168610881098.07852
 9800.541874628248, 155702129611.14246, 69818639591.55075, -156045489.5107625, 170639444297.19247
 9818.988499321, 134274006343.88269, 108517118286.23087, -68886294.59902859, 172642632296.04227
 9837.435124013751, 104085322701.39261, 140156691964.07275, 22796103.618940018, 174578501608.3806
 9855.881748706503, 66990328828.735916, 163322558911.60495, 139329842.56266406, 176527566739.08432
 9874.328373399254, 25796904954.695786, 176534627749.8931, 247404560.035803, 178409686701.84717
 9892.774998092005, -17383297261.259483, 179526892777.3663, 370879781.00429213, 180366908843.56046
 9911.221622784757, -59582618712.31445, 172251654213.36224, 473180027.6420566, 182266137094.07275
 9929.668247477508, -98995972900.16618, 155471272164.40707, 577786798.8440017, 184314548954.917
 9948.11487217026, -133113302778.42506, 130350139314.73578, 651445622.97788, 186308170989.22794
 9966.56149686301, -160848682957.8477, 98346312933.21864, 708473824.5782365, 188533280913.45804
 9985.008121555762, -180531637943.96484, 61404622276.54454, 730015118.7028803, 190690148821.92905
 10003.454746248513, -191968234437.2008, 21246019359.90202, 697448927.925214, 193141613347.78293
 10021.901370941265, -194457047556.5112, -19914983401.861145, 632352457.636218, 195475189673.5807
 10040.347995634016, -188640918170.10504, -60511366389.21602, 416219430.2974278, 198109047519.19928
 10058.794620326767, -174669095725.0677, -98503443179.28891, 182034905.24688768, 200529934065.45316
 10077.241245019519, -153589990035.51447, -132705061038.85098, -502442733.2351669, 202979729808.5077
 10095.68786971227, -126331642938.33308, -161579686490.1624, -1166878637.690535, 205107388212.889
 10114.134494405022, -93723242661.46503, -184045565219.42, -2165975438.85265, 206546623650.73254
 10132.581119097777, -57534949820.00319, -199491803897.52994, -3082547256.959311, 207645737665.55432
 10151.027743790532, -18694960886.090637, -207163546041.64597, -4070215582.764227, 208045194671.66696
 10169.474368483283, 20843923743.734093, -207101763997.22443, -4905961852.864205, 208205855512.03503
 10187.920993176034, 60060675284.04817, -198934203171.83478, -5654385281.555775, 207879950885.36313
 10206.367617868786, 97029291600.76476, -183324677634.30005, -6191251882.556128, 207511330915.06
 10224.814242561537, 130720752239.46533, -160326100900.66217, -6536335098.056473, 206966416049.984
 10243.260867254288, 159457225769.5724, -131252947098.53143, -6633711927.108428, 206634820652.54666
 10261.70749194704, 182372627345.42453, -96598048397.28793, -6482281112.896561, 206477548724.95093
 10280.154116639791, 198330296385.78458, -58257461114.95582, -6083536173.847963, 206799051381.79974
 10298.600741332542, 206853304802.91394, -17057356523.629005, -5429111179.855956, 207626391308.19727
With respect to Earth
 9560.735753622474, -0.00115966796875, -0.0040740966796875, 2.416782081127167e-07, 0.004235928895955859
 9579.182378315225, -769063.3310241699, -1037246.073173523, -42980.14624024602, 1291969.471934503
 9597.629003007976, -50969350.23867798, -425727623.1006775, -16267104.890855685, 429076336.37411845
 9616.075627700728, -155535789.84210205, -837168209.1968536, -30898257.35253894, 852054396.5728346
 9634.522252393479, -121856175.26434326, -1635938969.9746552, -73883495.677466, 1642133981.0945122
 9652.96887708623, -289710365.55384827, -2638265358.3642883, -109942290.33010261, 2656400478.8919573
 9671.415501778982, -169388600.14823914, -4179300346.2080383, -166102746.80177587, 4186028428.495189
 9689.862126471733, 38927305.106781006, -6478596268.68042, -207644379.8927533, 6482039890.045709
 9708.308751164484, 1223044827.3630524, -9529502121.71019, -249164881.49214458, 9610896549.000385
 9726.75537585724, 3643996485.92688, -13482410400.87764, -270309024.8772729, 13968792631.293198
 9745.202000549994, 8295909400.943665, -17519825937.93287, -273438092.22919863, 19386623792.564106
 9763.648625242746, 15532810038.950073, -21168771715.01641, -255889569.07159126, 26257390637.688023
 9782.095249935497, 25646729810.27133, -22700398798.137463, -210529950.22675297, 34250652233.43175
 9800.541874628248, 38262837551.26318, -21099255158.41484, -150509022.09358785, 43694919140.33007
 9818.988499321, 52176789993.58203, -14462843379.772827, -61383365.28634705, 54144205789.537025
 9837.435124013751, 65806410786.53816, -2170822918.151703, 31495657.30124228, 65842214154.18081
 9855.881748706503, 76517554188.67537, 16499205824.266418, 148320953.0511791, 78276317561.2745
 9874.328373399254, 82128997144.63017, 40612171616.873764, 255743637.1993769, 91621973675.69118
 9892.774998092005, 79848498976.38351, 68759577580.92743, 377688187.6628734, 105374593457.13367
 9911.221622784757, 68409439084.348434, 98200026528.99692, 477740124.31797564, 119680093590.1926
 9929.668247477508, 46535432788.19435, 125795600624.48213, 579617612.2659285, 134128354935.99112
 9948.11487217026, 15116555785.731491, 148088642878.8655, 650349237.8982357, 148859596138.9743
 9966.56149686301, -24814139293.33365, 161729271456.37366, 704549004.3558711, 163623333128.18774
 9985.008121555762, -70153755247.661, 164173193702.8559, 723639721.7489938, 178535460232.38928
 10003.454746248513, -118015626263.93248, 153388151064.63263, 689236219.5943396, 193535753740.9074
 10021.901370941265, -164060641437.27115, 128874994884.24988, 623088096.2709775, 208626572166.6346
 10040.347995634016, -204708894476.78488, 90715029243.6837, 406786108.1853166, 223908716854.72107
 10058.794620326767, -235674421933.65936, 40774236735.499695, 173331035.36901832, 239175670959.182
 10077.241245019519, -253724914185.01215, -18630148393.373154, -509584626.6691569, 254408478993.61102
 10095.68786971227, -256013477185.95514, -83615928310.51477, -1171768615.6130188, 269324891181.19263
 10114.134494405022, -240426994202.12173, -149713009208.48212, -2168132734.880762, 283238107370.6047
 10132.581119097777, -206914050971.38446, -212136836564.93997, -3081751259.6425247, 296352761262.6463
 10151.027743790532, -155926790294.69638, -265519173885.82245, -4066535471.0002584, 307945015129.8974
 10169.474368483283, -90413537256.86505, -305274697557.5968, -4899759517.817355, 318419937082.32715
 10187.920993176034, -13849081574.72113, -326873469131.7677, -5646287779.183324, 327215437362.58124
 10206.367617868786, 68114483835.739, -327774687863.6544, -6182092901.321563, 334834357832.29565
 10224.814242561537, 149816564030.42865, -306193240652.3056, -6527069616.080401, 340942672771.8568
