Ux, Uy, Uz, Umag
 -0.10002364047607713, -0.9942559061205767, -0.038092840806752855, 1.0000003000151876
 0.6229665939588341, -0.7788841611206736, -0.07247209726884776, 1.0000000592579341
 0.9848297357394862, -0.15947688198823762, -0.06839281890910742, 1.0000000309818646
 0.8951913284185147, 0.44394957580308547, -0.03926368295430774, 1.0000001885652727
 0.5454850092249152, 0.8380905111695608, -0.0071088957623012695, 1.0000000683002581
 0.09566592609717796, 0.9952167354128021, 0.019793052379060604, 1.0000000423921123
 -0.3417286696245534, 0.9389388735171479, 0.04019193636355211, 1.000000041796834
 -0.6903353386062274, 0.7214605387264424, 0.054146793322275136, 1.0000000319475537
 -0.9093129154518967, 0.41167710387824674, 0.06059830100538301, 1.0000000850749704
 -0.995170449321212, 0.08032320274456595, 0.05642674222623495, 1.0000000086697967
 -0.9763018656060656, -0.2139496309775103, 0.03256485496824934, 1.0000001235801923
 -0.8993277925214668, -0.43588008324014293, -0.0349045521188129, 1.0000001265627836
 -0.7847639784303913, -0.5784025450332132, -0.22270436031588461, 1.000000619023059
 -0.3054242881793692, -0.537857780576753, -0.7857695057805043, 1.0000043520662112
 0.7263377698990943, 0.1951769373704568, -0.6590492023201974, 1.000003221965904
 0.8242197562100626, 0.46956824925518637, -0.31650045485920597, 1.0000025425775878
 0.7523121779957308, 0.6395989541537818, -0.15792431441917804, 1.000000262199995
 0.605463824674437, 0.7930942134343985, -0.06644771969162461, 1.0000000869123669
 0.39766713841523993, 0.9175097746506069, -0.00605806528050392, 1.0000000198548578
 0.14849418401551778, 0.9881941144194882, 0.03770861677765278, 1.0000000351195169
