With respect to sun
t, X, Y, Z, R
 10000.0, -81436915260.56427, -127543644341.09442, 7924183.770011434, 151325319896.4291
 10027.15311154737, -17273038860.245377, -150960881991.3458, 8824240.042907588, 151945864836.59167
 10054.30622309474, 50014443481.348694, -142902224565.05814, -200131139.5168608, 151401883722.972
 10081.459334642106, 106901606654.2038, -105266116242.12862, -367511686.008777, 150030142967.3077
 10108.612446189472, 140571542911.6922, -44673603293.87148, -455912123.210536, 147500160554.81436
 10135.765557736842, 142810621026.95602, 25767364150.700706, -442414578.3337899, 145117284511.66248
 10162.918669284212, 111542821676.25496, 90496240272.46587, 224478156.23953348, 143636419342.01547
 10190.071780831579, 53439871664.800354, 133396827179.4906, 836907428.800729, 143705371504.16333
 10217.224892378945, -17550849302.3133, 144323449246.40576, 1963692876.0970676, 145399953243.88522
 10244.378003926315, -84591457699.7018, 121672604423.31288, 2635486578.189866, 148212290895.24335
 10271.531115473685, -132697553224.28922, 71520145567.12012, 2939079879.384889, 150772709878.78586
 10298.68422702105, -153072585066.34778, 6281538191.701988, 2627064763.6176395, 153223939024.61957
 10325.837338568417, -142357029149.01907, -60839702785.19186, 1553518088.3181362, 154820562592.88
 10352.990450115787, -104034488272.77197, -116227668150.31387, 177830743.4324124, 155987426472.81006
 10380.143561663157, -45249390485.30374, -149819808294.6953, -1406292462.6251245, 156510255112.05707
 10407.296673210523, 22040708927.80651, -155317348341.18085, -2727067002.205906, 156897126934.21292
 10434.44978475789, 85960173923.72086, -131617356246.3944, -3614839186.2500825, 157242955418.1334
 10461.60289630526, 134009554862.9992, -83577357345.81314, -3834633177.493578, 157982403662.8601
 10488.75600785263, 158019198244.37936, -19573271248.75064, -3333577174.8389325, 159261711336.888
 10515.9091194, 153920570685.05835, 47976221977.13626, -2238589547.421793, 161239794214.6272
 10543.06223094737, 123174052646.52582, 108142546819.58946, -662887858.765205, 163911857711.11716
 10570.215342494736, 72225479361.65685, 150705468750.7253, 1023692311.9733863, 167121830190.8717
 10597.368454042102, 9308260930.537697, 170445942509.0999, 2674823417.135275, 170720876636.92224
 10624.521565589472, -55061809415.52368, 165474326121.88397, 3940310536.872497, 174439334752.0279
 10651.674677136842, -112833157817.68948, 137682859269.05786, 4737881213.377934, 178073969905.78632
 10678.827788684208, -156221388680.7224, 92212079932.54175, 4929373119.374979, 181473107335.95993
 10705.980900231574, -181086705715.7544, 34723915910.82423, 4492370974.452759, 184440577748.33154
