Ux, Uy, Uz, Umag
 -0.614010139936704, 0.7295908582601583, -0.30114733798311066, 1.0000004957879767
 -0.5257199226496193, 0.8506579127319708, 0.0006707726462265763, 1.0000003857500144
 -0.16098055724749485, 0.6090888478393549, 0.7765928402968104, 1.0000002019871066
 0.015597909589507639, 0.1083613850633709, 0.9939907667417838, 1.0000015644609432
 0.5373204716154697, -0.7921649153752323, 0.2894181993192906, 1.0000007182326123
 0.6234060192804394, -0.7160414282544016, -0.31408570015678944, 1.0000001094473279
 0.9269094188277254, -0.29777857939295305, -0.2284008407229428, 1.0000000485498908
 0.9310814167592477, 0.35187403547291746, -0.09629168561582933, 1.0000000150965707
 0.46473273524633496, 0.8850193636337416, 0.027644546251504656, 1.0000000050768323
 -0.2695007556259517, 0.9557333908397185, 0.1180806089110067, 1.0000000009248695
 -0.8664563557369422, 0.4781841438090934, 0.14350372284508853, 1.000000005128889
 -0.9445074696307569, -0.3190153473852448, 0.07832546049763477, 1.000000014908895
 -0.4117826504478648, -0.9105719435639978, -0.03596921935157071, 1.0000000001782732
 0.3074560728563553, -0.9454846213618063, -0.10737595442927352, 1.000000000778764
 0.8183489236193249, -0.5632267641455965, -0.11437068561878466, 1.000000001183869
 0.9967287769776804, -0.0022258266501265075, -0.08078860399881536, 1.000000003847888
 0.8416996884264903, 0.5391681549088856, -0.02897143423069264, 1.000000004383243
 0.43215782381113155, 0.9014471629477278, 0.02515209305737146, 1.0000000000264233
 -0.09203387833848889, 0.9933183525506797, 0.06963061602067196, 1.0000000034817191
 -0.5773147398088423, 0.8109233441046446, 0.09545169296797185, 1.0000000022524316
