With respect to sun
t, X, Y, Z, R
 9497.0, -26071582183.647785, 144774313824.27957, -8544200.723543694, 147103125098.86746
 9522.722634146332, -87421449036.29602, 118552948749.49077, -6930804.663393194, 147300072833.79443
 9548.445268292664, -131722920286.02646, 68128768792.77173, -2416539.0503208726, 148298539681.74295
 9574.167902438996, -150054114059.0436, 4200290943.4390106, 2579407.527596478, 150112889508.88712
 9599.890536585328, -139896488613.00095, -61245065162.72908, -23248173.887613595, 152715376021.9056
 9625.61317073166, -104354556162.75923, -115701167025.57657, -44906059.00682985, 155809612859.92908
 9651.335804877992, -50469123390.932076, -150943387761.80862, -104723343.88258281, 159157311147.9319
 9677.058439024324, 11616839593.376038, -162000609076.98767, -147822705.3132753, 162416656027.03873
 9702.781073170656, 72690992071.67009, -148552212363.39902, -197588690.94437963, 165383733080.71985
 9728.503707316988, 123416254841.54988, -113785193553.70384, -219081805.65859255, 167865095323.61337
 9754.22634146332, 157727804200.56427, -62905889926.3932, -202983234.97851846, 169809459122.7377
 9779.948975609652, 171155788143.58838, -3654257186.420891, -159968634.06051844, 171194868499.6174
 9805.671609755984, 162504699137.82953, 56769143345.41801, -53861906.53421028, 172135167177.2915
 9831.394243902316, 133175242307.24582, 109987295054.38945, 59128735.281641744, 172721897086.56598
 9857.116878048648, 86694683338.3959, 149938485005.56604, 225072646.42417544, 173198060216.058
 9882.83951219498, 29381507759.44129, 171176104012.402, 362944501.24702024, 173679772316.16168
 9908.562146341312, -32237963782.61286, 171463612809.91028, 509277913.785043, 174468668220.59872
 9934.284780487644, -89941457450.76749, 150810127084.9106, 593463053.4948666, 175594739095.82535
 9960.007414633976, -137580259285.56158, 111875241078.2688, 620013338.0030274, 177326765402.01825
 9985.730048780308, -169238077019.7361, 59893647640.79148, 574419525.6011318, 179524665990.07727
 10011.45268292664, -182363163920.25586, 570549757.9408798, 400095538.0490026, 182364495334.1301
 10037.175317072972, -175961804887.90976, -58867568448.89738, 182746790.90052927, 185547785734.25775
 10062.897951219304, -151621145906.29272, -113104367876.21207, -213412152.74771506, 189160290397.7517
 10088.620585365636, -112680749550.03189, -156519175396.75864, -589431270.6537883, 192861481419.33664
 10114.343219511968, -62976831579.539116, -186305121733.76566, -1122266119.0324557, 196664534630.09747
 10140.0658536583, -7838135620.159927, -200160058970.3615, -1559428961.6904473, 200319538227.56573
 10165.788487804632, 48732630745.81461, -197892839926.6328, -2031595022.9045107, 203815045499.5237
 10191.511121950964, 101587852971.0004, -180387409568.85275, -2347644240.6017046, 207039177055.21112
 10217.233756097296, 147717818244.45316, -149264245938.0624, -2532797183.9327054, 210016151769.1785
 10242.956390243628, 183470726433.21368, -107617708325.3052, -2539729522.4086633, 212719366370.73877
 10268.67902438996, 207278978520.70648, -58009540474.38805, -2288362453.0308456, 215255472230.91357
 10294.401658536292, 217540598385.30313, -4588982961.484001, -1887246670.8922925, 217597179233.6779
 10320.124292682623, 214220030776.71246, 49921337550.72462, -1171761810.8944664, 219963029972.24442
 10345.846926828955, 197766887753.89056, 101389446035.28256, -384213876.2677057, 222242456068.8262
 10371.569560975287, 169511240645.43793, 147642724920.57166, 710860415.6142521, 224795329688.2692
 10397.29219512162, 131508679927.03258, 185429931339.51367, 1765460882.167266, 227336554880.32257
 10423.014829267951, 86064250060.90048, 213713450205.90698, 3076008931.3770504, 230412577279.1143
 10448.737463414283, 36010365335.77019, 230601352533.5785, 4222861565.375188, 233434279320.17975
 10474.460097560615, -15872680008.514595, 236487669554.22995, 5485308077.133918, 237083209921.2098
 10500.182731706947, -66996491568.63858, 230782441759.1127, 6479300361.661668, 240397684348.20987
 10525.90536585328, -114743057404.26357, 215082540964.55927, 7320725779.200151, 243885345349.37454
With respect to Earth
 9497.0, 0.0, 0.0, 0.0, 0.0
 9522.722634146332, -1770392.0152282715, 129125.94261169434, 84737.8656178778, 1777116.1758615705
 9548.445268292664, -551869753.3110657, -305701915.5016937, 1644064.5297178975, 630885559.1224124
 9574.167902438996, -1206707641.6872253, -470154225.726017, 2857274.6355907964, 1295066211.624996
 9599.890536585328, -2423464194.839264, -1194142012.843544, -26830446.451208636, 2701827848.5800543
 9625.61317073166, -4540940339.124954, -2361612418.170761, -51685243.06608967, 5118595875.970421
 9651.335804877992, -7045373007.172195, -5529326819.394684, -113444142.09899893, 8956763112.82399
 9677.058439024324, -9392657989.284096, -11372182978.331299, -156880190.36933935, 14750362069.808348
 9702.781073170656, -8898152294.138214, -20365498718.95546, -205317125.13315672, 22225499036.99187
 9728.503707316988, -3721151051.4235687, -31629669593.577972, -224048072.5503006, 31848597477.52223
 9754.22634146332, 8723688485.767365, -42048118709.412994, -204247397.64705902, 42944018731.33257
 9779.948975609652, 28519553491.684296, -48004012698.16218, -157273594.93733352, 55837038795.71357
 9805.671609755984, 53818992464.74162, -44163131839.60253, -47712407.87288446, 69619454466.95123
 9831.394243902316, 79873493771.9776, -27565968418.471664, 67531329.44696145, 84496521719.36298
 9857.116878048648, 99443381035.86641, 3367759394.3192444, 234049406.5781425, 99500666401.32246
 9882.83951219498, 105596301724.509, 45218884590.923874, 370678826.12718093, 114871510237.887
 9908.562146341312, 92077433254.20752, 91543922140.6176, 514198050.6685567, 129841471784.65674
 9934.284780487644, 57686431996.023865, 132904414961.78036, 594568241.4233736, 144884993923.3139
 9960.007414633976, 4432710430.909607, 159537242499.49927, 617063928.5572816, 159600004492.48193
 9985.730048780308, -60104385746.74434, 164021340825.84503, 567959348.5073876, 174687893141.23352
 10011.45268292664, -126658164341.71002, 141610156913.48633, 391322868.0387222, 189989158293.4692
 10037.175317072972, -184023588285.41156, 92976099524.10046, 173277944.43359253, 206177753779.11197
 10062.897951219304, -221976172682.886, 21648778078.05684, -221836692.00271428, 223029460033.27292
 10088.620585365636, -232384204804.2198, -63626845524.69772, -595253524.598681, 240938059344.45447
 10114.343219511968, -209793331190.01953, -152493836669.1246, -1124390704.510602, 259362441938.55685
 10140.0658536583, -154052958350.3421, -231771061710.31042, -1557437604.063594, 278303008669.88
 10165.788487804632, -68722566854.9155, -288791075643.3661, -2025854358.885726, 296862225034.21375
 10191.511121950964, 35970417868.30101, -312657680631.1432, -2339269683.4877324, 314728721920.8285
 10217.233756097296, 147038945444.17484, -296427795878.68384, -2523456255.4606786, 330902187176.6684
 10242.956390243628, 247856036354.9682, -239947023111.12994, -2531309111.007301, 344983472333.5365
 10268.67902438996, 323731598598.3332, -148766938051.57806, -2282572913.535547, 356284942044.11725
 10294.401658536292, 362775026270.27203, -35587521070.85411, -1885264298.5177214, 364521255296.3685
 10320.124292682623, 359668033030.1659, 84823640776.61046, -1173999385.1636608, 369536902477.87744
 10345.846926828955, 315389010992.5236, 195511830174.53815, -390263006.9038096, 371073114491.27405
 10371.569560975287, 237079684326.6704, 283250079918.6427, 702123516.9422098, 369374982195.30817
 10397.29219512162, 136454584538.18762, 337359320270.52435, 1755648211.915681, 363915164448.4242
 10423.014829267951, 27467160415.53029, 354029792267.06836, 3066923984.5051084, 355106948308.0876
 10448.737463414283, -75359155442.67387, 333532132842.28314, 4216180811.0303245, 341965586174.9641
 10474.460097560615, -159378777052.5931, 282993946703.6897, 5482282172.03899, 324834148241.10596
 10500.182731706947, -215647672111.11472, 212157191380.06583, 6480515167.130913, 302583194209.5465
 10525.90536585328, -240030195097.00647, 134943970836.06128, 7325965456.185834, 275459687782.3976
