With respect to sun
t, X, Y, Z, R
 9497.0, -26071582183.647785, 144774313824.27957, -8544200.723543694, 147103125098.86746
 9506.074532750616, -49005149657.53352, 138713789867.54785, -8159632.244770916, 147115669658.11316
 9515.149065501231, -70767644068.59727, 129090727268.09305, -4947379.929864008, 147215744192.3296
 9524.223598251843, -90725010507.85498, 116174225685.54259, -1608871.5842686356, 147402436370.2115
 9533.298131002455, -108449840787.79076, 100263393395.25752, 3313347.158456686, 147696025786.09756
 9542.37266375307, -123435332854.58592, 81819049184.44954, 8152003.546435468, 148089966820.25745
 9551.447196503686, -135383765459.08974, 61260248378.2401, 12883320.76728171, 148598728619.1421
 9560.521729254302, -143974220305.31616, 39180763654.32535, 17295256.90247389, 149210283332.5697
 9569.596262004918, -149069682965.13483, 16061476675.809032, 19662060.85595759, 149932457456.44937
 9578.67079475553, -150564897502.4492, -7447193547.04191, 21554103.286938045, 150748961907.63474
 9587.745327506142, -148486828666.4839, -30865874661.976967, 19575581.820177633, 151660940552.54312
 9596.819860256757, -142942946795.18094, -53565873518.30424, 17140023.693623394, 152649890724.00055
 9605.894393007373, -134102636645.2858, -75124108818.77853, 9398845.338263892, 153711251928.3202
 9614.968925757988, -122254878376.4998, -94999691690.49867, 1446315.7366482988, 154826343721.7142
 9624.043458508604, -107673762367.9447, -112863183316.28282, -12452678.424150709, 155986337240.87082
 9633.117991259216, -90781085923.46895, -128306397817.88129, -26085601.313873924, 157174228049.33148
 9642.192524009828, -71912792480.72708, -141111416250.93304, -45550086.10013543, 158378924082.5008
 9651.267056760444, -51568673998.316574, -151024395255.0999, -64082237.26103407, 159586027604.69485
 9660.34158951106, -30106498833.38339, -157940100448.8213, -87517097.61181873, 160783967674.11435
 9669.416122261675, -8052747966.748119, -161761065135.6172, -109238539.45540456, 161961417864.51443
 9678.49065501229, 14245373829.698692, -162484364849.7558, -134356074.37971708, 163107686967.01926
 9687.565187762902, 36277512918.91324, -160157313461.62473, -156952913.5137633, 164214638912.1387
 9696.639720513514, 57730450480.1194, -154863251833.81396, -181098328.4940517, 165273907431.8308
 9705.71425326413, 78142789749.12251, -146774202349.2507, -201976980.4154706, 166279893131.2351
 9714.788786014746, 97250734394.08078, -136041317162.28354, -222392292.12395287, 167227374474.90067
 9723.863318765361, 114665293436.27962, -122937806129.41693, -238934065.28115997, 168112732367.98505
 9732.937851515977, 130181179026.59708, -107664359652.72644, -252945894.5641985, 168934359127.47925
 9742.012384266593, 143497643128.61542, -90570801636.26788, -262683543.32056198, 169690048898.41827
 9751.086917017208, 154472723732.72302, -71890572077.45009, -268041006.83145204, 170382359934.9726
 9760.16144976782, 162903532740.1895, -52025493622.53771, -268983212.93937284, 171009605922.8006
 9769.235982518432, 168713057116.9634, -31226179620.5018, -263882971.53414226, 171578668748.9627
 9778.310515269048, 171801221264.04266, -9922627304.680061, -254525907.69707477, 172087718747.97403
 9787.385048019663, 172155450179.93347, 11631823198.912344, -237987615.94136333, 172548123651.61105
 9796.459580770279, 169779185211.24628, 33002217561.269585, -217674349.101898, 172957120342.2348
