With respect to sun
t, X, Y, Z, R
 9642.661992646666, -63913936956.21972, -137415505119.42807, 8233733.588703511, 151552012366.26837
 9657.201019855795, -29015626125.66109, -149075756601.737, 8849611.266743502, 151873262439.9703
 9671.740047064923, 7964405224.946953, -151878189728.0643, -8409666.16909812, 152086871019.11047
 9686.279074274054, 44474307810.68772, -145684319502.5168, -25171566.12509945, 152321651900.703
 9700.818101483186, 78688012485.11835, -130743216669.92502, -53615281.8189124, 152596182418.3539
 9715.357128692314, 108290349476.74657, -108135147674.73006, -78917328.82977289, 153035996355.02875
 9729.896155901442, 131831372960.86728, -78953082900.33093, -106973986.32184486, 153665583783.90253
 9744.43518311057, 147806511381.5315, -45233549047.501335, -128892643.6099455, 154573139256.22745
 9758.974210319699, 155544112133.0531, -8594349130.524841, -144848795.30621502, 155781432261.39197
 9773.51323752883, 154709868664.8725, 28527596342.331013, -152824661.89625058, 157318119016.05725
 9788.052264737962, 145545037653.27197, 64511871273.25777, -148016023.15741387, 159201637646.7681
 9802.59129194709, 128857056392.1632, 97174961765.47012, -135558020.07526022, 161391240630.18573
 9817.130319156218, 105585445891.56613, 125371934427.74411, -106151989.54901977, 163909791027.01672
 9831.669346365346, 77303090072.4348, 147640636448.34262, -71706015.48590557, 166653924068.3258
 9846.208373574475, 45229543431.29199, 163528630772.50226, -18537081.910049215, 169668279371.70786
 9860.747400783606, 11210447730.165916, 172434002092.594, 35444876.15830664, 172798033762.88382
 9875.286427992738, -23644784339.023636, 174533782483.2383, 108020088.99174364, 176128159936.69186
 9889.825455201866, -57608869284.09362, 169962417359.97076, 176492504.5364061, 179460403110.6607
 9904.364482410994, -89912476960.04546, 159313327190.17984, 261988845.00855273, 182934574019.37695
 9918.903509620126, -119157574379.85132, 143223067919.56207, 338570452.6854529, 186310196571.02164
 9933.442536829258, -144985221463.9096, 122473671622.74496, 428511618.7936354, 189791196597.47742
 9947.981564038386, -166386956221.16196, 97973847739.37079, 505375469.8453981, 193090003484.81482
 9962.520591247514, -183395621293.33557, 70518196055.09068, 587673317.5364903, 196486934029.62167
 9977.059618456642, -195353373181.62354, 41112538448.50179, 653792433.7152013, 199633686224.70654
 9991.59864566577, -202606169831.9289, 10455599881.038311, 704420231.9250747, 202876996800.2778
 10006.137672874902, -204786177014.48148, -20469075659.38469, 737415853.075881, 205807932637.92465
 10020.676700084034, -202465076893.50854, -51124922842.751205, 694734309.6574823, 208821329736.53003
 10035.215727293162, -195492997721.14685, -80611228590.59511, 636088065.0849264, 211461786006.153
 10049.75475450229, -184386620544.76294, -108579883595.08003, 249399119.3097865, 213981492558.0253
 10064.293781711418, -169342358098.7808, -134233641786.28552, -142659335.42431068, 216091474115.3628
 10078.832808920546, -150374588025.59583, -157055204106.2509, -791478761.477352, 217438451749.80817
 10093.371836129678, -128346214507.28432, -176682490005.68448, -1424229436.1077406, 218383794001.39862
 10107.91086333881, -103283011265.75401, -192614109958.53522, -2176227176.379322, 218568780332.33334
 10122.449890547938, -76150996434.61102, -204687613097.53207, -2884634838.5400543, 218413173439.01407
 10136.988917757066, -47031746726.52994, -212442612364.8011, -3635655568.5608397, 217616788736.39966
 10151.527944966194, -16959407146.11088, -215886564083.84268, -4312872450.732502, 216594623459.2423
 10166.066972175322, 13904077145.540089, -214610873192.62228, -4971936673.025416, 215118270744.37332
