Ux, Uy, Uz, Umag
 -0.3103879068844512, -0.9459726225521554, -0.09378355056152156, 1.0000001048571139
 0.043198060473430014, -0.9843398265283313, -0.1709144723167022, 1.000001361681967
 0.38062365740778403, -0.8982270602881123, -0.21981082968768142, 1.0000015106290034
 0.6432230619445589, -0.7267169162996495, -0.24114505442591688, 1.000002160561408
 0.8278910276613071, -0.507326664156663, -0.23920531250002888, 1.0000015396861444
 0.9396521975322367, -0.26754465051387943, -0.2132473129260846, 1.0000004044078936
 0.9809119086018949, -0.017837351983952796, -0.19363300782207116, 1.000000042640516
 0.9669201091348444, 0.2122750293091855, -0.1414401690234381, 1.0000002534654346
 0.8924678550069, 0.4392268369145061, -0.1028678376738248, 1.0000004392570172
 0.7763184900810088, 0.6277527753167689, -0.05707560451224456, 1.0000007847946928
 0.6204141604093895, 0.784085025017769, -0.01726787641243054, 1.000000618224508
 0.43567064981192066, 0.8996783258188863, 0.027762968047805828, 1.0000003937252417
 0.23560805199667748, 0.96918553411624, 0.07192101172252892, 1.000002192814117
 0.029813441855444628, 0.9936898509227905, 0.10812791928074439, 1.0000000040351043
 -0.17190316700043984, 0.97356259747101, 0.15043588443359673, 1.0000028926681162
 -0.36421680913792825, 0.9117970304146704, 0.18966611073217118, 1.000000471145836
 -0.5362950239378695, 0.8160332042460178, 0.2155875026990799, 1.0000002572262514
 -0.6781546743237763, 0.6942689485399063, 0.24103380763102653, 1.0000002158174792
 -0.7979858826945341, 0.5432034345915336, 0.2610560568448841, 1.000000852573243
 -0.8892223290852608, 0.3694872825576474, 0.2697458019730607, 1.00000000009887
 -0.948040286858363, 0.1745681009187446, 0.2659837286281601, 1.000000875629518
 -0.9692274555116842, -0.04565727440283278, 0.24190073211184315, 1.0000012057091707
 -0.9381148394048681, -0.2920959267863335, 0.18608071108023053, 1.0000027566926566
 -0.8290292852103746, -0.5517830496455213, 0.09083427734510136, 1.0000024777736018
 -0.6042527449010161, -0.7954200197167878, -0.04585487363493558, 0.9999585276013917
 -0.2852297513102132, -0.940204553848445, -0.1861489598464686, 0.9999960246729793
 0.046288898901365436, -0.9545679208130612, -0.2942980272318329, 0.9999769529541269
 0.33046727270002074, -0.8727667548963508, -0.35926315713826296, 1.0000002214275001
 0.5487031991889036, -0.7445290994787622, -0.3802678294894166, 1.0000012014569715
 0.707744424894541, -0.599123187920866, -0.3743668474439273, 1.0000006508692236
 0.8238694368668752, -0.4421251496495648, -0.35463702522974094, 1.0000014583088328
 0.9031930148233017, -0.2813310221820198, -0.32418878150005925, 1.0000015660578128
 0.9503184336215965, -0.11747520313627549, -0.2882658918517245, 1.0000013865180308
 0.9674619682721548, 0.045658926208628894, -0.24886366785427216, 1.000000261386685
 0.9561415574918902, 0.2069633861759551, -0.20727012307920153, 1.0000007125505974
 0.9183654021837496, 0.35940058560772653, -0.16564276943903128, 1.0000006599651468
 0.8550126678239893, 0.5037722676554945, -0.12315837563779596, 1.0000005726438337
 0.7705331314958263, 0.6322977818402674, -0.08048785277777876, 1.0000000430488312
 0.6669222142174736, 0.7441455049400326, -0.03823974952390497, 1.000000025391422
 0.5519061383993117, 0.8339025054632373, 0.002515825938047526, 1.0000000518004262
 0.42459015890905555, 0.9043843706434374, 0.04257287973241614, 1.0000001714976123
 0.2932252845597511, 0.9525549556220524, 0.08159807751097953, 1.0000001286193743
 0.15826059683048188, 0.9798798694209565, 0.12161204950384243, 1.0000002327950208
 0.026285938755871093, 0.9869371417164284, 0.15895085847345347, 1.0000006238423649
 -0.09822371040337789, 0.9755394951239195, 0.19666088224460593, 1.0000003532185702
 -0.21548029755940218, 0.9482373408841225, 0.2332711484843864, 1.0000006209990595
 -0.3207568205008954, 0.9084967152241987, 0.26786080473696533, 1.0000003150926189
 -0.41364686945407725, 0.858839578048064, 0.30214413665946416, 1.0000001163743073
 -0.49273087059401577, 0.8027272876411276, 0.335925123150235, 1.0000002487617285
 -0.558719948707761, 0.7431428519092651, 0.3682000422974568, 1.000000275287806
