With respect to sun
t, X, Y, Z, R
 9497.0, -26071582183.647785, 144774313824.27957, -8544200.723543694, 147103125098.86746
 9522.722647537285, -87421478690.21579, 118552936742.99054, -6943802.960254506, 147300080770.47266
 9548.445295074569, -131722759844.94025, 68128415903.45437, -2450072.361540987, 148298235055.86542
 9574.167942611857, -150053610252.29895, 4199583938.8121185, 2531943.96532647, 150112366117.5811
 9599.890590149145, -139895222429.32352, -61246026276.67916, -23111017.011329584, 152714601552.54535
 9625.61323768643, -104352360153.59067, -115702031164.17175, -44608757.565745056, 155808783690.397
 9651.335885223714, -50465840334.67422, -150943477251.79276, -104075987.60829297, 159156354561.66525
 9677.058532761002, 11620835982.012474, -161999461201.45398, -146928364.74919766, 162415796172.74484
 9702.78118029829, 72695068759.25427, -148549296018.8149, -196524958.35106915, 165382904169.8611
 9728.503827835575, 123419668877.55501, -113780589696.11345, -218000573.01565915, 167864483383.74164
 9754.22647537286, 157730214699.1115, -62900350440.73828, -201920449.9732686, 169809644857.00928
 9779.949122910148, 171156928011.5753, -3648515770.493271, -159065228.4276988, 171195884808.70093
 9805.671770447436, 162504862668.9666, 56774364643.16011, -53456304.692568004, 172137043454.54153
 9831.39441798472, 133175044916.61166, 109991572193.45761, 58984602.381501935, 172724468507.83316
 9857.117065522005, 86695142633.87787, 149942098597.81534, 224216238.56379575, 173201417318.52844
 9882.839713059293, 29383161357.09484, 171179656942.76904, 361484217.61522084, 173683550727.23712
 9908.562360596581, -32235161194.14312, 171467848551.78162, 507208495.1842656, 174472307156.88577
 9934.285008133866, -89938076769.712, 150815794522.40103, 591040754.1178335, 175597866899.43225
 9960.00765567115, -137577267831.8355, 111882631344.67413, 616991183.1973088, 177329096593.87827
 9985.730303208435, -169236416311.90356, 59902410107.544914, 571151580.610198, 179526013593.89807
 10011.45295074572, -182363380211.10474, 579885922.4300842, 396546332.00001067, 182364733319.5111
 10037.175598283007, -175963937539.9305, -58858642097.390686, 179296497.0732377, 185546973058.9512
 10062.898245820295, -151625424628.82706, -113096462350.36182, -217508014.1097306, 189158997935.00473
 10088.62089335758, -112686457531.58636, -156512814864.8057, -593779060.5009475, 192859667897.4006
 10114.343540894864, -62983071613.794014, -186300815730.47855, -1125389862.7700586, 196662471646.45636
