Ux, Uy, Uz, Umag
 -0.13134992827756492, -0.989937581190611, 0.05263829508410652, 1.0000000042107002
 0.31882322329750334, -0.9475970990014823, -0.020285466549245672, 1.0000000049514775
 0.7275183354170535, -0.6857799104667242, -0.02056708310674146, 1.000000009437634
 0.9593580828942072, -0.25726549018333433, -0.11595925422927848, 1.0000000061475651
 0.9880788105898615, 0.1513062380395301, -0.02840300030908391, 1.0000000220164538
 0.8391523971052954, 0.5438959876177808, -0.000655015478843707, 1.000000009979781
 0.5437038623551417, 0.8391542613601757, -0.01436341324101153, 1.000000035969386
 0.14282512321028784, 0.9860782770563702, -0.08515083144616202, 1.0000000241992328
 -0.24498097755602297, 0.9558222924802615, 0.16244404395558912, 1.0000000007915864
 -0.5979693901767719, 0.8005498109815736, 0.039403385059626095, 1.0000000091025854
 -0.8677400531225896, 0.49540627797840464, 0.03999775838452623, 1.000000000364699
 -0.9874236751207671, 0.11225600034362572, 0.11132452385501747, 1.0000000367068476
 -0.95194361809037, -0.2978538227758862, -0.071320057988455, 1.0000000512183336
 -0.7537970001505154, -0.6567575132262636, 0.02144819274947124, 1.0000001867936228
 -0.4183492296379555, -0.9078265838825182, -0.02889470610775767, 1.0000000441917627
 -0.06341691201330708, -0.9915482726101087, 0.11318297866971129, 1.0000000341529705
 0.29824809246538775, -0.9513897319897776, 0.07684873308215025, 1.0000000372855766
 0.6319938162540659, -0.7436267811792745, -0.2181812324922281, 1.0000000118411272
 0.8511930278233487, -0.5088927834026744, -0.12844684182736485, 1.0000000133949127
 0.9719041715927987, -0.23141664128683453, -0.04299581747246415, 1.0000000104720446
 0.9928671874803235, 0.07177058094098941, 0.09520395500975219, 1.0000000306565966
 0.9375842567598732, 0.33436375192060014, 0.09558630901748887, 1.0000000497969843
 0.7702613240362053, 0.5687315375423555, -0.28851683738916567, 1.0000000172791728
 0.6577157391641383, 0.7470376306453409, -0.09666897281821285, 1.0000000527250796
 0.4229447383353019, 0.9015947115865072, -0.09080118901908034, 1.0000000657867743
 0.22281019744487401, 0.966023884746472, 0.1309715356509506, 1.0000000365684278
 0.03650721887042223, 0.9946859444216208, 0.09626611753257257, 1.0000000352221894
 -0.14366976893497457, 0.9823019128959402, 0.12017490078312748, 1.000000028681543
 -0.2888432446487895, 0.9463775053933255, 0.14470417890581758, 1.0000000510432694
 -0.434674089725346, 0.8961974214337118, 0.08882002759589264, 1.0000001898825457
 -0.441055168063415, 0.8543030932577398, 0.27502224594816743, 1.0000003360957255
 -0.4776412156475987, 0.8533579941774514, 0.20891352812280975, 1.0000029296680082
 -0.3741824453898081, 0.8787588514376263, 0.2962700796549935, 1.0000027907544304
 -0.09782036767359267, 0.2961466063602622, -0.04338936172148119, 0.31488771570370044
 -0.074733439112648, 0.601796748088106, 0.031064745983628364, 0.6072144854777846
 -0.004749405041602007, 0.09610209714374936, -0.017337384598295986, 0.09776888476598812
 0.09301335872839592, 0.22784460564395378, -0.1041836120906758, 0.2672430995390648
 0.0020212681538018563, 0.003635563800311067, 0.0001432892871189174, 0.004162136580592816
 0.02703978597022668, 0.021913258209123418, -0.028641596142597155, 0.045074182635418014
 0.004325024113608365, 0.0023057176620241934, -0.0051582273811615524, 0.0071154393564999835
 0.5917036552080711, 0.29882319961596004, -0.7487268897990661, 1.0000002378617192
 0.2835974641837514, 0.10982212712931325, -0.33107360317341983, 0.44955328050954346
 0.22262077003056657, 0.02413626548451594, -0.14353901964309215, 0.26598123377532
 0.23481918789615405, 0.09971663058608406, -0.21557139529180847, 0.3339977303631089
 0.32362279955161066, 0.06758967396002287, -0.17545379985449414, 0.3742781269310632
 0.0009050939761110933, 0.0009529742030388502, -0.0011073641491047238, 0.0017186070801589724
 0.004670562409340334, 0.006206556389091203, -0.005079756347513392, 0.00928113247295902
 -0.009910262255152305, -0.0047477968833121624, -0.02222572201790982, 0.02479390232352476
 -0.13641133002401495, -0.7875179903388252, 0.2258976667105521, 0.8305554718930545
 -0.04944752095088955, -0.9960337001685067, 0.07397269616452568, 1.0000000744886997
